"","year","GEOID","NAME","Total Housing Units","Total Housing Units moe","Occupied Units","Occupied Units moe","vacant_unitsE","vacant_unitsM","Owner Occupied Units","Owner Occupied Units moe","Renter Occupied Units","Renter Occupied Units moe","Median House Value","Median House Value moe","Median Year Built","Median Year Built moe","Home Ownership Rate Estimate","Home Ownership Rate moe","Rental Rate Estimate","Rental Rate moe","Vacancy Rate Estimate","Vacancy Rate moe","Occupancy Rate Estimate","Occupancy Rate moe"
"5766","2014","1982335","Washington",3371,104,3161,126,210,101,2092,167,1069,170,104900,6466,1956,4,0.661815881050301,0.0590515573931355,0.338184118949699,0.0554441607107214,0.0622960545832097,0.0300230146257121,0.93770394541679,1.13527577877958e-05
"5767","2014","1907210","Bode",173,37,143,33,30,18,107,32,36,15,39000,13537,1944,7,0.748251748251748,0.28265160383267,0.251748251748252,0.119908712135083,0.173410404624277,0.110458696558513,0.826589595375723,0.00132116165407831
"5768","2014","1944805","Lewis",204,33,201,33,3,4,154,34,47,19,61700,6542,1952,15,0.766169154228856,0.210798522317967,0.233830845771144,0.102025610275398,0.0147058823529412,0.0197516238100314,0.985294117647059,0.000919351495432286
"5769","2014","1949575","Marne",60,36,32,11,28,39,29,10,3,5,73800,15238,1995,59,0.90625,0.441251744599176,0.09375,0.159538753381636,0.466666666666667,0.70774289116882,0.533333333333333,0.00625555555555556
"5770","2014","1921360","Dickens",84,21,73,19,11,12,64,17,9,7,42000,22332,1939,NA,0.876712328767123,0.326037022758748,0.123287671232877,0.101116998395931,0.130952380952381,0.146560383955299,0.869047619047619,0.00333935657596372
"5771","2014","1954390","Moulton",331,59,244,47,87,44,194,39,50,20,38600,11077,1966,6,0.795081967213115,0.221365777115642,0.204918032786885,0.0909761297840058,0.262839879154079,0.140945029617345,0.737160120845921,0.000499743797090803
"5772","2014","1979680","Unionville",57,19,39,17,18,16,29,12,10,11,55000,17462,1961,51,0.743589743589744,0.446916184286455,0.256410256410256,0.303389419205519,0.315789473684211,0.299789605098861,0.684210526315789,0.00656612290961321
"5773","2014","1914430","Clinton",12378,244,11239,269,1139,208,7640,316,3599,315,92100,4259,1952,2,0.679775780763413,0.0324845670180295,0.320224219236587,0.0290564726480837,0.0920180966230409,0.0169016234966429,0.907981903376959,1.78420807369113e-06
"5774","2014","1931665","Goose Lake",91,18,87,19,4,5,80,19,7,5,120600,17751,1964,9,0.919540229885057,0.296686478919579,0.0804597701149425,0.0600975037156145,0.043956043956044,0.0556287261099265,0.956043956043956,0.00270546271254897
"5775","2014","1983370","Welton",64,19,58,18,6,8,46,16,12,11,96700,11558,1939,NA,0.793103448275862,0.369706087996697,0.206896551724138,0.200229656587978,0.09375,0.128061008755597,0.90625,0.00564253330230713
"5776","2014","1912765","Charles City",3860,132,3512,143,348,115,2186,200,1326,190,81000,6534,1955,3,0.62243735763098,0.0623326109912364,0.37756264236902,0.0562421261081945,0.0901554404145078,0.029951841857749,0.909844559585492,9.87322001352572e-06
"5777","2014","1923115","Dyersville",1790,109,1756,106,34,52,1420,100,336,76,126200,10063,1968,4,0.808656036446469,0.0750056353967109,0.191343963553531,0.0447949255857927,0.0189944134078212,0.029073296205899,0.981005586592179,3.51148079257916e-05
"5778","2014","1969690","Sageville",39,15,39,15,0,9,33,14,6,10,114400,22857,1973,11,0.846153846153846,0.484537149129351,0.153846153846154,0.263149192586318,0,0.230769230769231,1,0.0136549840691853
"5779","2014","1979095","Truesdale",61,20,61,20,0,9,48,18,13,12,30700,3097,1943,15,0.786885245901639,0.391962844278082,0.213114754098361,0.208762082104051,0,0.147540983606557,1,0.00713716126019358
"5780","2014","1953310","Monona",807,70,760,67,47,33,578,59,182,47,101900,6511,1953,5,0.760526315789474,0.102576223630246,0.239473684210526,0.0653463177247784,0.0582403965303594,0.0412030638641202,0.941759603469641,0.000111659661581789
"5781","2014","1981345","Volga",125,27,102,24,23,17,69,22,33,17,62500,23175,1939,NA,0.676470588235294,0.268058789660397,0.323529411764706,0.183228620992706,0.184,0.141688339449653,0.816,0.001840570368
"5782","2014","1919450","Dedham",93,19,85,20,8,10,79,19,6,9,73600,12703,1955,5,0.929411764705882,0.312711656510555,0.0705882352941176,0.107177103107048,0.0860215053763441,0.108953594812185,0.913978494623656,0.00272260480925651
"5783","2014","1927975","Floris",67,24,59,21,8,13,55,21,4,7,29900,4830,1939,NA,0.932203389830508,0.486600219973101,0.0677966101694915,0.121073200303858,0.119402985074627,0.198688097568826,0.880597014925373,0.00636455907341333
"5784","2014","1986610","Wiota",54,17,48,15,6,8,42,15,6,5,60000,11780,1943,22,0.875,0.415240070809947,0.125,0.111250048767155,0.111111111111111,0.152221660396557,0.888888888888889,0.00677544638068948
"5785","2014","1922620","Dumont",314,43,280,38,34,27,228,35,52,21,58600,5969,1943,8,0.814285714285714,0.166845752736365,0.185714285714286,0.079121714661308,0.10828025477707,0.0872564280245637,0.89171974522293,0.000438668130130381
"5786","2014","1965910","Readlyn",345,37,335,37,10,12,305,36,30,17,119700,6462,1956,6,0.91044776119403,0.147173104004347,0.0895522388059701,0.0517011855112645,0.0289855072463768,0.0349212428672518,0.971014492753623,0.000343231237879747
"5787","2014","1945390","Linden",97,24,78,21,19,17,70,18,8,10,72300,18879,1939,NA,0.897435897435897,0.334115825836552,0.102564102564103,0.131145169308712,0.195876288659794,0.181835240858866,0.804123711340206,0.00273939873068663
"5788","2014","1966045","Redfield",414,50,359,48,55,29,265,43,94,37,90500,8257,1939,NA,0.738161559888579,0.155201186138646,0.261838440111421,0.108847759334335,0.132850241545894,0.0718623580426372,0.867149758454106,0.0003106047491474
"5789","2014","1930000","Garrison",165,32,143,30,22,16,105,25,38,20,65700,10947,1939,NA,0.734265734265734,0.233007953354026,0.265734265734266,0.150561442954018,0.133333333333333,0.100358301066731,0.866666666666667,0.00129948892042556
"5790","2014","1934635","Harris",89,22,72,21,17,10,45,15,27,16,48100,6543,1951,16,0.625,0.276826713873298,0.375,0.247680452749874,0.191011235955056,0.121877167119037,0.808988764044944,0.00320659569682887
"5791","2014","1928380","Forest City",1885,114,1734,123,151,84,1166,109,568,114,95700,6332,1970,3,0.672433679354095,0.0789087416114732,0.327566320645905,0.06972921029535,0.080106100795756,0.0448249027434428,0.919893899204244,3.64013378908137e-05
"5792","2014","1959970","Ossian",395,49,379,50,16,16,310,48,69,25,101800,7735,1939,NA,0.817941952506596,0.16638541243902,0.182058047493404,0.070199714288053,0.0405063291139241,0.040816806253499,0.959493670886076,0.000357841782151878
"5793","2014","1955515","Nemaha",36,12,36,12,0,9,34,12,2,3,36300,10522,1939,NA,0.944444444444444,0.458496977894072,0.0555555555555556,0.0853661523823415,0,0.25,1,0.0123456790123457
"5794","2014","1911755","Cedar Falls",15229,442,14290,465,939,236,9194,315,5096,353,167700,4674,1968,1,0.643386983904829,0.0304010783141855,0.356613016095171,0.0272924358034182,0.0616586775231466,0.0155997357835121,0.938341322476853,2.05688347374748e-06
"5795","2014","1942575","Lake Panorama CDP",1127,115,564,90,563,125,564,90,0,9,355000,53718,1989,3,1,0.22567237697443,0,0.0159574468085106,0.499556344276841,0.122067049824418,0.500443655723159,7.5482532170255e-05
"5796","2014","1945705","Little Cedar CDP",30,15,30,15,0,9,30,15,0,9,52500,5880,1954,19,1,0.707106781186548,0,0.3,0,0.3,1,0.025
"5797","2014","1946785","Loveland CDP",18,13,18,13,0,9,18,13,0,9,NA,NA,NA,NA,1,1.0213764617139,0,0.5,0,0.5,1,0.0691015089163237
"5798","2014","1951510","Meyer CDP",29,38,0,9,29,38,0,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,1,1.85310742655785,0,0.0107015457788347
"5799","2014","1951600","Middle Amana CDP",220,57,220,57,0,9,209,59,11,16,170700,41566,1990,7,0.95,0.364011809021957,0.05,0.073872027495399,0,0.0409090909090909,1,0.00148281367392938
"5800","2014","1952140","Miller CDP",28,43,0,9,28,43,0,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,1,2.17182797078725,0,0.0114795918367347
"5801","2014","1952635","Mineola CDP",75,46,75,46,0,9,62,47,13,19,85900,14292,1939,NA,0.826666666666667,0.806090965672158,0.173333333333333,0.274735927980774,0,0.12,1,0.0131934814814815
"5802","2014","1953085","Mona CDP",20,18,20,18,0,9,7,10,13,20,NA,NA,NA,NA,0.35,0.590952620774288,0.65,1.15854434528852,0,0.45,1,0.0855
"5803","2014","1956190","New Haven CDP",53,28,29,30,24,31,29,30,0,9,NA,NA,1939,NA,1,1.46297954728251,0,0.310344827586207,0.452830188679245,0.631938385851518,0.547169811320755,0.0135614039245516
"5804","2014","1960285","Otranto CDP",7,10,7,10,0,9,7,10,0,9,NA,NA,NA,NA,1,2.02030508910442,0,1.28571428571429,0,1.28571428571429,1,0.495626822157434
"5805","2014","1962175","Percival CDP",24,18,16,12,8,13,10,11,6,9,NA,NA,1955,6,0.625,0.832095434730897,0.375,0.628894118671816,0.333333333333333,0.596575877636515,0.666666666666667,0.0364583333333333
"5806","2014","1949215","Maquoketa",2758,143,2627,134,131,76,1726,123,901,143,83700,4715,1959,4,0.657023220403502,0.0575798049782939,0.342976779596498,0.0571769798796494,0.0474981870920957,0.0276660308246069,0.952501812907904,1.85448066601582e-05
"5807","2014","1956370","New Market",225,30,200,32,25,17,153,29,47,22,57800,10728,1939,NA,0.765,0.189754472938058,0.235,0.11624869891745,0.111111111111111,0.0769942901344372,0.888888888888889,0.000702331961591221
"5808","2014","1964605","Preston",459,69,436,71,23,21,304,52,132,54,104600,8293,1960,9,0.697247706422018,0.164670340260235,0.302752293577982,0.133305087944796,0.0501089324618736,0.0463675944257218,0.949891067538126,0.000383768786275586
"5809","2014","1969510","Sabula",325,52,271,50,54,27,187,42,84,35,76300,12401,1939,NA,0.690036900369004,0.200568944356551,0.309963099630996,0.14124663111361,0.166153846153846,0.0872268130971029,0.833846153846154,0.000539054201183432
"5810","2014","1987690","Zwingle",72,23,57,20,15,12,45,17,12,13,74500,13688,1939,NA,0.789473684210526,0.407043056983341,0.210526315789474,0.239734471365375,0.208333333333333,0.179462540713587,0.791666666666667,0.0049800445458962
"5811","2014","1953895","Moorland",96,22,86,22,10,9,71,17,15,13,76400,12903,1939,NA,0.825581395348837,0.28927254527973,0.174418604651163,0.157610338572762,0.104166666666667,0.0967414716574294,0.895833333333333,0.00287722363884066
"5812","2014","1981075","Vincent",77,22,71,20,6,11,56,16,15,14,70000,8766,1952,11,0.788732394366197,0.316459634474519,0.211267605633803,0.205968086613082,0.0779220779220779,0.144581549681774,0.922077922077922,0.00435080424478781
"5813","2014","1949395","Marengo",1064,77,974,65,90,56,620,78,354,69,91100,8224,1945,8,0.636550308008214,0.0906516444355038,0.363449691991786,0.0748790444983072,0.0845864661654135,0.0529863615071639,0.915413533834586,6.19214461213042e-05
"5814","2014","1904105","Ayrshire",85,23,74,22,11,10,60,21,14,11,31000,21423,1943,14,0.810810810810811,0.372342901687406,0.189189189189189,0.158933853099618,0.129411764705882,0.122747879092949,0.870588235294118,0.00379489709174938
"5815","2014","1948585","Mallard",182,33,173,34,9,10,135,29,38,21,41700,11909,1958,9,0.780346820809249,0.227200425777202,0.219653179190751,0.128834858116887,0.0494505494505494,0.055671839825367,0.950549450549451,0.00119815325159281
"5816","2014","1901855","Ames",24481,527,23566,577,915,232,9787,331,13779,619,172600,3643,1981,2,0.415301705847407,0.0173400515309883,0.584698294152593,0.0299146303986846,0.0373759241861035,0.00951083102230117,0.962624075813897,9.80980585629032e-07
"5817","2014","1969780","St. Anthony",40,14,36,14,4,5,31,14,5,5,54200,15282,1939,NA,0.861111111111111,0.513202559515666,0.138888888888889,0.149021666017191,0.1,0.129807549857472,0.9,0.01150625
"5818","2014","1921540","Dixon",107,29,92,24,15,15,77,22,15,11,104600,16063,1940,10,0.83695652173913,0.32381195940713,0.16304347826087,0.126905099241378,0.14018691588785,0.145244483031694,0.85981308411215,0.00268652023132112
"5819","2014","1956280","New Liberty",54,15,54,15,0,9,51,15,3,4,93100,18334,1939,NA,0.944444444444444,0.382080814911727,0.0555555555555556,0.0756645103217979,0,0.166666666666667,1,0.00657293095564701
"5820","2014","1911530","Castana",64,20,55,18,9,10,51,17,4,5,27500,9652,1939,NA,0.927272727272727,0.43316496057287,0.0727272727272727,0.0939733020082585,0.140625,0.162312208384713,0.859375,0.00570583343505859
"5821","2014","1950970","Melrose",77,20,58,17,19,16,46,16,12,10,61300,21208,1939,NA,0.793103448275862,0.360746674147354,0.206896551724138,0.182767555832598,0.246753246753247,0.217451958706524,0.753246753246753,0.0035272339596452
"5822","2014","1914025","Clear Lake",4197,200,3400,163,797,173,2607,171,793,160,139800,14149,1963,6,0.766764705882353,0.0622957993342345,0.233235294117647,0.0483690032759746,0.189897545866095,0.0422015380583671,0.810102454133905,9.6918891546404e-06
"5823","2014","1951420","Meservey",122,19,109,19,13,10,91,14,18,13,57000,7569,1943,6,0.834862385321101,0.19410018439441,0.165137614678899,0.122690644916698,0.10655737704918,0.0836302462952115,0.89344262295082,0.00145415959203923
"5824","2014","1905635","Bellevue",1115,76,995,87,120,58,713,80,282,76,113100,9238,1952,8,0.716582914572864,0.101932608845469,0.283417085427136,0.080301330017839,0.10762331838565,0.05253264855979,0.89237668161435,7.3697642270797e-05
"5825","2014","1969960","St. Donatus",49,22,49,22,0,9,39,19,10,10,134800,18205,1951,25,0.795918367346939,0.527308098249158,0.204081632653061,0.223707605197764,0,0.183673469387755,1,0.0132767809331146
"5826","2014","1912720","Chariton",2083,91,1881,106,202,116,1284,104,597,105,62100,9392,1947,11,0.682615629984051,0.0673550244719721,0.317384370015949,0.0586167115888023,0.0969755160825732,0.0558498275187235,0.903024483917427,2.52576151081005e-05
"5827","2014","1951060","Melvin",139,29,118,29,21,14,106,26,12,13,46200,6066,1954,4,0.898305084745763,0.311911226825894,0.101694915254237,0.112968835624408,0.151079136690647,0.105536342793447,0.848920863309353,0.00176679657317109
"5828","2014","1937290","Hospers",303,55,296,54,7,11,243,44,53,29,80300,11186,1967,4,0.820945945945946,0.211013328254796,0.179054054054054,0.10327498766103,0.0231023102310231,0.0365450259904445,0.976897689768977,0.000694407481551549
"5829","2014","1959475","Orange City",2112,136,1972,132,140,79,1611,134,361,93,150200,8276,1972,3,0.816937119675456,0.0872218886331548,0.183062880324544,0.048726191819439,0.0662878787878788,0.0376480691198314,0.933712121212121,3.14259997518872e-05
"5830","2014","1968205","Rock Valley",1376,162,1286,135,90,94,1026,149,260,89,130200,24905,1974,3,0.797822706065319,0.142964311805914,0.202177293934681,0.0723881275829284,0.0654069767441861,0.0687465956550141,0.934593023255814,8.07157101634633e-05
"5831","2014","1958080","Oakland",652,52,599,55,53,32,428,45,171,53,103900,9294,1957,3,0.714524207011686,0.0997403010228631,0.285475792988314,0.092281834378698,0.0812883435582822,0.0495060920412235,0.918711656441718,0.000138342892689105
"5832","2014","1956460","New Sharon",544,64,523,64,21,21,412,59,111,35,85800,7041,1964,5,0.787762906309751,0.148388267213381,0.212237093690249,0.0717845949568046,0.0386029411764706,0.0388691715117969,0.961397058823529,0.000240723515642772
"5833","2014","1947460","Luxemburg",103,31,88,26,15,17,77,26,11,12,95600,5176,1948,10,0.875,0.392590612402132,0.125,0.141276326808595,0.145631067961165,0.170769297279462,0.854368932038835,0.0032021250904291
"5834","2014","1926850","Farmersburg",116,22,112,20,4,7,91,20,21,12,75400,7777,1939,NA,0.8125,0.2300840192867,0.1875,0.112252597863216,0.0344827586206897,0.0606981683333929,0.96551724137931,0.00178571176095498
"5835","2014","1903745","Aurelia",485,54,460,53,25,23,371,51,89,34,75500,3954,1957,8,0.806521739130435,0.144662288099462,0.193478260869565,0.0772015152518115,0.0515463917525773,0.0477687018049086,0.948453608247423,0.000249558742039258
"5836","2014","1949350","Marcus",597,61,551,61,46,27,446,53,105,36,86100,4993,1946,10,0.809437386569873,0.131462591181322,0.190562613430127,0.0686573687404751,0.0770519262981574,0.0459062813448438,0.922948073701843,0.000187292069503687
"5837","2014","1936840","Holstein",732,69,646,76,86,56,479,54,167,45,81600,5236,1954,4,0.741486068111455,0.120818960600527,0.258513931888545,0.0760092960659386,0.117486338797814,0.0773001506974624,0.882513661202186,0.000152550008318182
"5838","2014","1942645","Lakeside",302,58,246,53,56,30,203,49,43,26,118100,13743,1976,3,0.82520325203252,0.266990489228733,0.17479674796748,0.112199975873551,0.185430463576159,0.105528368172133,0.814569536423841,0.00068060117325696
"5839","2014","1955965","Newell",464,48,446,47,18,18,348,47,98,28,77000,5047,1951,11,0.780269058295964,0.133664691679405,0.219730941704036,0.0669144191794648,0.0387931034482759,0.0390001241480438,0.961206896551724,0.000240473066928137
"5840","2014","1966360","Rembrandt",95,23,80,21,15,12,55,17,25,15,46300,8006,1952,9,0.6875,0.27879243125767,0.3125,0.20465917027234,0.157894736842105,0.131973457270506,0.842105263157895,0.0028464483851413
"5841","2014","1966855","Ricketts",59,22,59,22,0,9,53,23,6,8,23600,9839,1939,NA,0.898305084745763,0.513971636307801,0.101694915254237,0.140795803416152,0,0.152542372881356,1,0.00867664172091596
"5842","2014","1911035","Carpenter",57,21,51,22,6,7,46,20,5,8,48000,18237,1948,12,0.901960784313726,0.552422958426673,0.0980392156862745,0.162463797642674,0.105263157894737,0.128784867881993,0.894736842105263,0.0089019506534719
"5843","2014","1933060","Grimes",3442,241,3380,221,62,97,2806,299,574,254,172000,9902,2001,2,0.830177514792899,0.103787538304468,0.169822485207101,0.0759638408407858,0.0180127832655433,0.0282094975285014,0.981987216734457,2.00525829813015e-05
"5844","2014","1908695","Brooklyn",634,69,541,65,93,43,357,57,184,46,84900,3807,1955,5,0.659889094269871,0.13185908713403,0.340110905730129,0.0943374170701739,0.146687697160883,0.0696768908687051,0.853312302839117,0.000177651080670635
"5845","2014","1905095","Beaconsfield",21,14,15,11,6,9,9,8,6,9,13800,268493,1975,64,0.6,0.691407581998089,0.4,0.667865588606304,0.285714285714286,0.468993228656957,0.714285714285714,0.0400604686318972
"5846","2014","1903655","Audubon",1088,60,976,79,112,54,827,79,149,48,55300,5738,1955,3,0.847336065573771,0.106092851977469,0.152663934426229,0.0507089792328212,0.102941176470588,0.0499559574770154,0.897058823529412,6.92448784049259e-05
"5847","2014","1982740","Waukon",1839,120,1714,111,125,90,1201,131,513,112,85800,7525,1959,6,0.700700116686114,0.0888853606447769,0.299299883313886,0.0681583769401261,0.0679717237629146,0.0491402156370354,0.932028276237085,3.49795576818151e-05
"5848","2014","1919765","Deloit",160,33,145,31,15,13,96,26,49,26,86700,20580,1971,4,0.662068965517241,0.228445633068605,0.337931034482759,0.193318068674411,0.09375,0.0835191054729629,0.90625,0.00145188140869141
"5849","2014","1971130","Schleswig",447,52,395,50,52,29,312,44,83,35,72900,6907,1948,8,0.789873417721519,0.149683210641268,0.210126582278481,0.0925136504848774,0.116331096196868,0.0662733705507797,0.883668903803132,0.000276992052196018
"5850","2014","1946335","Lone Tree",626,88,586,82,40,35,389,64,197,64,142100,13352,1970,9,0.66382252559727,0.14337518125541,0.33617747440273,0.118915349000761,0.0638977635782748,0.0566274927904302,0.936102236421725,0.000238800418768975
"5851","2014","1933870","Hamilton",71,29,55,26,16,12,49,26,6,7,106800,55859,1985,24,0.890909090909091,0.633122668929951,0.109090909090909,0.137323841991842,0.225352112676056,0.192452812309223,0.774647887323944,0.00697793270740334
"5852","2014","1914475","Clio",46,16,44,16,2,2,38,14,6,8,27500,21982,1939,NA,0.863636363636364,0.447064662410488,0.136363636363636,0.188458747950271,0.0434782608695652,0.0460332539201736,0.956521739130435,0.0100771509535772
"5853","2014","1933105","Grinnell",3874,171,3541,168,333,112,2237,175,1304,157,138600,9420,1964,5,0.631742445636826,0.057799606427109,0.368257554363174,0.0476560264331914,0.0859576664945792,0.0291585976015197,0.914042333505421,1.16538278207091e-05
"5854","2014","1931800","Graettinger",446,53,341,43,105,41,235,37,106,34,66800,7133,1950,9,0.689149560117302,0.139014694364605,0.310850439882698,0.107135101071335,0.23542600896861,0.0960910785033402,0.76457399103139,0.000240380083604788
"5855","2014","1983550","West Bend",434,72,417,68,17,18,299,59,118,36,80800,11028,1962,6,0.717026378896882,0.183548390752661,0.282973621103118,0.0978893974710295,0.0391705069124424,0.0419806537206805,0.960829493087558,0.000421950033388167
"5856","2014","1968475","Roland",563,62,523,60,40,30,441,55,82,35,140200,11617,1972,2,0.84321223709369,0.142887852691666,0.15678776290631,0.0692967386674016,0.0710479573712256,0.0538573214158678,0.928952042628774,0.000209303161970017
"5857","2014","1913980","Clearfield",191,30,167,26,24,17,133,23,34,15,47300,10794,1948,10,0.796407185628742,0.185315820659043,0.203592814371257,0.0952491581634195,0.12565445026178,0.0911671736165484,0.87434554973822,0.000825633969797144
"5858","2014","1966000","Redding",41,15,36,14,5,6,29,13,7,10,55000,49091,1939,NA,0.805555555555556,0.478058922130423,0.194444444444444,0.287886205746696,0.121951219512195,0.152991627627468,0.878048780487805,0.0111948604287482
"5859","2014","1937920","Huxley",1396,118,1297,100,99,89,990,105,307,96,162500,10000,1977,3,0.763299922898998,0.100086686855884,0.236700077101002,0.0762336302290353,0.0709169054441261,0.0640347726858967,0.929083094555874,5.60683367658424e-05
"5860","2014","1982065","Walnut",425,53,334,50,91,30,233,42,101,32,88700,7094,1939,NA,0.697604790419162,0.163458552279494,0.302395209580838,0.105964642577438,0.214117647058824,0.0754697379912918,0.785882352941176,0.000305573536715317
"5861","2014","1902125","Andrew",165,43,155,40,10,12,113,34,42,21,81100,8630,1953,14,0.729032258064516,0.288984792565535,0.270967741935484,0.152465362910618,0.0606060606060606,0.0744225525132543,0.939393939393939,0.00185590102544773
"5862","2014","1965280","Quimby",134,25,116,23,18,11,101,21,15,11,51900,9563,1939,NA,0.870689655172414,0.250153809939053,0.129310344827586,0.0982325586813182,0.134328358208955,0.085829839698409,0.865671641791045,0.0015057723091435
"5863","2014","1929595","Galva",213,29,186,28,27,16,152,27,34,20,63000,6884,1939,NA,0.817204301075269,0.190278010229929,0.182795698924731,0.110992118498121,0.126760563380282,0.0770744740982715,0.873239436619718,0.000693157461574317
"5864","2014","1938010","Ida Grove",1084,62,1008,61,76,49,684,69,324,64,74400,9685,1958,6,0.678571428571429,0.0798248625122042,0.321428571428571,0.0664048504978313,0.0701107011070111,0.0453804709739425,0.929889298892989,5.47186722326022e-05
"5865","2014","1942285","Lacona",176,36,171,36,5,8,125,26,46,24,78100,15621,1948,21,0.730994152046784,0.216336394316207,0.269005847953216,0.151346106352766,0.0284090909090909,0.0458244786897165,0.971590909090909,0.00139315735242641
"5866","2014","1974370","Spillville",172,37,165,37,7,9,116,30,49,21,96500,10353,1944,11,0.703030303030303,0.240647309642868,0.296969696969697,0.143641922953037,0.0406976744186047,0.0530529151488491,0.959302325581395,0.00150876748346862
"5867","2014","1917175","Crescent",203,37,203,37,0,9,191,37,12,11,139100,16157,1974,4,0.940886699507389,0.25026044298014,0.0591133004926108,0.0552479710819431,0,0.0443349753694581,1,0.00106151186305254
"5868","2014","1904555","Barnes City",105,26,96,25,9,9,75,23,21,14,58100,21783,1939,NA,0.78125,0.314312405161593,0.21875,0.156564692323064,0.0857142857142857,0.0883029882994185,0.914285714285714,0.00280147469418606
"5869","2014","1922935","Durango",9,7,9,7,0,9,6,5,3,5,90000,21711,1939,NA,0.666666666666667,0.759936464025303,0.333333333333333,0.613072050268402,0,1,1,0.15363511659808
"5870","2014","1926760","Farley",568,55,568,55,0,9,517,54,51,27,136600,11109,1971,5,0.910211267605634,0.129639712649247,0.0897887323943662,0.0483237799656874,0,0.0158450704225352,1,0.000186984552374752
"5871","2014","1962130","Peosta",480,65,477,64,3,5,379,54,98,32,203100,8277,2001,3,0.794549266247379,0.155501860650317,0.205450733752621,0.0725285733752966,0.00625,0.0104509932456144,0.99375,0.000315742492675781
"5872","2014","1944355","Leland",131,28,121,26,10,12,87,18,34,22,73200,9632,1963,13,0.71900826446281,0.21447414257408,0.28099173553719,0.191581317337472,0.0763358778625954,0.0930447923956532,0.923664122137405,0.00183718215666346
"5873","2014","1977745","Thompson",305,51,263,44,42,30,208,40,55,28,47500,3724,1950,9,0.790874524714829,0.201590279574344,0.209125475285171,0.112065300475035,0.137704918032787,0.101019891193377,0.862295081967213,0.000552040197486018
"5874","2014","1928425","Fort Atkinson",171,30,151,31,20,12,124,23,27,18,86700,11729,1958,5,0.821192052980132,0.227206999070797,0.178807947019868,0.12472949774835,0.116959064327485,0.0731137951833825,0.883040935672515,0.00121909592257312
"5875","2014","1939135","Jackson Junction",21,10,21,10,0,9,14,8,7,7,135000,293958,1945,26,0.666666666666667,0.495888868311534,0.333333333333333,0.369196931733746,0,0.428571428571429,1,0.0334737069430947
"5876","2014","1937470","Hudson",970,75,933,73,37,36,775,77,158,49,173500,12926,1970,3,0.830653804930332,0.105048088952293,0.169346195069668,0.0541644065496494,0.0381443298969072,0.0372304043202839,0.961855670103093,8.35134140533684e-05
"5877","2014","1943365","La Porte City",982,87,917,80,65,41,679,80,238,72,116300,9475,1964,5,0.740458015267176,0.108553825505207,0.259541984732824,0.0817165592363428,0.0661914460285132,0.0421613451636245,0.933808553971487,9.0423501745429e-05
"5878","2014","1982425","Waterloo",31266,399,28834,415,2432,345,18501,502,10333,509,101900,2843,1958,2,0.641638343622113,0.0197076651777251,0.358361656377887,0.0183908470558682,0.0777841745026546,0.0110789089450375,0.922215825497345,4.29328714710557e-07
"5879","2014","1975855","Strawberry Point",641,68,578,67,63,32,416,62,162,44,82700,4091,1950,8,0.719723183391003,0.135890910199655,0.280276816608997,0.0827675913753488,0.0982839313572543,0.0509991676329837,0.901716068642746,0.000178895434316963
"5880","2014","1903160","Asbury",1579,91,1559,89,20,30,1448,91,111,42,215200,10064,2001,2,0.928800513149455,0.078858160508874,0.0711994868505452,0.0272452465553995,0.0126662444585181,0.019013384652129,0.987333755541482,3.77733363619511e-05
"5881","2014","1925725","Epworth",696,53,686,56,10,13,577,56,109,37,150400,8628,1986,5,0.841107871720117,0.106669311597174,0.158892128279883,0.0554735819036517,0.014367816091954,0.0187101777703701,0.985632183908046,0.000123814928058763
"5882","2014","1972660","Sherrill",79,29,79,29,0,9,65,29,14,11,154200,16938,1954,30,0.822784810126582,0.475372637987393,0.177215189873418,0.153687668771537,0,0.113924050632911,1,0.0063524386508978
"5883","2014","1903520","Atlantic",3498,118,3298,124,200,91,2184,140,1114,155,89200,4336,1960,4,0.662219526986052,0.049213156269631,0.337780473013948,0.0486838819991173,0.0571755288736421,0.0260862655423371,0.942824471126358,1.0440742719491e-05
"5884","2014","1917760","Cumberland",143,30,131,29,12,12,87,21,44,20,37100,8250,1939,NA,0.66412213740458,0.217514386759034,0.33587786259542,0.169815422399447,0.0839160839160839,0.0857428549028706,0.916083916083916,0.00170011067085043
"5885","2014","1950250","Massena",209,38,172,34,37,19,128,26,44,21,71100,9953,1962,17,0.744186046511628,0.210927771054563,0.255813953488372,0.132150733111474,0.177033492822967,0.0964392255130505,0.822966507177033,0.000908540335917748
"5886","2014","1921045","De Soto",421,49,391,46,30,20,305,46,86,39,123900,12076,1975,2,0.780051150895141,0.149206890478515,0.219948849104859,0.103046102488229,0.0712589073634204,0.0482244870906228,0.92874109263658,0.000289417753649736
"5887","2014","1952545","Minburn",157,35,143,35,14,12,110,27,33,16,93600,11417,1950,12,0.769230769230769,0.26663924581349,0.230769230769231,0.125336202259279,0.089171974522293,0.0789759501932285,0.910828025477707,0.0017082550683469
"5888","2014","1922395","Dubuque",25642,350,24025,385,1617,296,15424,420,8601,440,131400,2528,1959,1,0.641997918834547,0.020284376195042,0.358002081165453,0.0191917910401707,0.0630606036970595,0.0115756075291018,0.936939396302941,5.92348064720576e-07
