full url,,District/Parcel,District/Parcel URL,Class,BldgFull,Address,Address City,Yr,Area,Condition,X,Y,address trim,address +,"address+,",city +,address+city,,front url,full url,,sort poor,sort link,poor text,link text
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1441+21ST+ST,+DES+MOINES",,080/07278-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007278000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,125400,1441 21ST ST ,DES MOINES,1904,2194,BN/Below Normal,1600782.521,584911.285,1441 21ST ST,1441+21ST+ST,"1441+21ST+ST,+",DES+MOINES,"1441+21ST+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1441+21ST+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1656+MARTIN+LUTHER+KING+JR+PKWY,+DES+MOINES",,080/07321-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007321000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,81000,1656 MARTIN LUTHER KING JR PKWY ,DES MOINES,1911,1442,BN/Below Normal,1600865.21,586423.755,1656 MARTIN LUTHER KING JR PKWY,1656+MARTIN+LUTHER+KING+JR+PKWY,"1656+MARTIN+LUTHER+KING+JR+PKWY,+",DES+MOINES,"1656+MARTIN+LUTHER+KING+JR+PKWY,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1656+MARTIN+LUTHER+KING+JR+PKWY,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2013+WASHINGTON+AVE,+DES+MOINES",,080/07322-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007322000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,68500,2013 WASHINGTON AVE ,DES MOINES,1910,864,BN/Below Normal,1600843.758,586330.174,2013 WASHINGTON AVE,2013+WASHINGTON+AVE,"2013+WASHINGTON+AVE,+",DES+MOINES,"2013+WASHINGTON+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2013+WASHINGTON+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2125+WASHINGTON+AVE,+DES+MOINES",,080/07331-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007331000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,71300,2125 WASHINGTON AVE ,DES MOINES,1900,1262,BN/Below Normal,1600391.446,586374.921,2125 WASHINGTON AVE,2125+WASHINGTON+AVE,"2125+WASHINGTON+AVE,+",DES+MOINES,"2125+WASHINGTON+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2125+WASHINGTON+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2129+WASHINGTON+AVE,+DES+MOINES",,080/07333-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007333000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,77600,2129 WASHINGTON AVE ,DES MOINES,1881,1241,BN/Below Normal,1600301.278,586374.91,2129 WASHINGTON AVE,2129+WASHINGTON+AVE,"2129+WASHINGTON+AVE,+",DES+MOINES,"2129+WASHINGTON+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2129+WASHINGTON+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2112+WASHINGTON+AVE,+DES+MOINES",,080/07338-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007338000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,82900,2112 WASHINGTON AVE ,DES MOINES,1890,1124,BN/Below Normal,1600494.305,586181.387,2112 WASHINGTON AVE,2112+WASHINGTON+AVE,"2112+WASHINGTON+AVE,+",DES+MOINES,"2112+WASHINGTON+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2112+WASHINGTON+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2004+WASHINGTON+AVE,+DES+MOINES",,080/07346-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007346000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,60600,2004 WASHINGTON AVE ,DES MOINES,1896,902,BN/Below Normal,1600894.319,586181.328,2004 WASHINGTON AVE,2004+WASHINGTON+AVE,"2004+WASHINGTON+AVE,+",DES+MOINES,"2004+WASHINGTON+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2004+WASHINGTON+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1547+23RD+ST,+DES+MOINES",,080/07360-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007360000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,81600,1547 23RD ST ,DES MOINES,1913,1159,BN/Below Normal,1600014.348,585607.737,1547 23RD ST,1547+23RD+ST,"1547+23RD+ST,+",DES+MOINES,"1547+23RD+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1547+23RD+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1541+23RD+ST,+DES+MOINES",,080/07361-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007361000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,106600,1541 23RD ST ,DES MOINES,1895,1936,BN/Below Normal,1600014.175,585567.776,1541 23RD ST,1541+23RD+ST,"1541+23RD+ST,+",DES+MOINES,"1541+23RD+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1541+23RD+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1523+23RD+ST,+DES+MOINES",,080/07366-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007366000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,96700,1523 23RD ST ,DES MOINES,1920,1379,BN/Below Normal,1600013.31,585367.973,1523 23RD ST,1523+23RD+ST,"1523+23RD+ST,+",DES+MOINES,"1523+23RD+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1523+23RD+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1503+23RD+ST,+DES+MOINES",,080/07369-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007369001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,171500,1503 23RD ST ,DES MOINES,1895,2528,BN/Below Normal,1600000.771,585187.475,1503 23RD ST,1503+23RD+ST,"1503+23RD+ST,+",DES+MOINES,"1503+23RD+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1503+23RD+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1514+23RD+ST,+DES+MOINES",,080/07374-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007374000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,109200,1514 23RD ST ,DES MOINES,1900,1745,BN/Below Normal,1599825.549,585318.373,1514 23RD ST,1514+23RD+ST,"1514+23RD+ST,+",DES+MOINES,"1514+23RD+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1514+23RD+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1526+23RD+ST,+DES+MOINES",,080/07376-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007376000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,62000,1526 23RD ST ,DES MOINES,1922,944,BN/Below Normal,1599826.39,585423.113,1526 23RD ST,1526+23RD+ST,"1526+23RD+ST,+",DES+MOINES,"1526+23RD+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1526+23RD+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1538+23RD+ST,+DES+MOINES",,080/07378-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007378000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,105000,1538 23RD ST ,DES MOINES,1896,2092,BN/Below Normal,1599826.873,585532.99,1538 23RD ST,1538+23RD+ST,"1538+23RD+ST,+",DES+MOINES,"1538+23RD+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1538+23RD+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1550+23RD+ST,+DES+MOINES",,080/07380-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007380000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,84100,1550 23RD ST ,DES MOINES,1914,1109,BN/Below Normal,1599827.382,585648.861,1550 23RD ST,1550+23RD+ST,"1550+23RD+ST,+",DES+MOINES,"1550+23RD+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1550+23RD+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3504+27TH+PL,+DES+MOINES",,080/07421-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007421000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,74700,3504 27TH PL ,DES MOINES,1950,772,BN/Below Normal,1597969.328,592592.634,3504 27TH PL,3504+27TH+PL,"3504+27TH+PL,+",DES+MOINES,"3504+27TH+PL,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3504+27TH+PL,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1203+15TH+PL,+DES+MOINES",,080/07481-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007481001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,34700,1203 15TH PL ,DES MOINES,1910,576,VP/Very Poor,1602642.326,583271.039,1203 15TH PL,1203+15TH+PL,"1203+15TH+PL,+",DES+MOINES,"1203+15TH+PL,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1203+15TH+PL,+DES+MOINES",,VP/Very Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1203+15TH+PL,+DES+MOINES",VP/Very Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1203+15TH+PL,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1515+UNIVERSITY+AVE,+DES+MOINES",,080/07483-003-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007483003000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,34900,1515 UNIVERSITY AVE ,DES MOINES,1910,779,BN/Below Normal,1602696.687,583207.518,1515 UNIVERSITY AVE,1515+UNIVERSITY+AVE,"1515+UNIVERSITY+AVE,+",DES+MOINES,"1515+UNIVERSITY+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1515+UNIVERSITY+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1218+15TH+PL,+DES+MOINES",,080/07492-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007492001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,37700,1218 15TH PL ,DES MOINES,1914,748,BN/Below Normal,1602498.848,583476.321,1218 15TH PL,1218+15TH+PL,"1218+15TH+PL,+",DES+MOINES,"1218+15TH+PL,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1218+15TH+PL,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1226+15TH+PL,+DES+MOINES",,080/07497-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007497000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,38300,1226 15TH PL ,DES MOINES,1924,680,BN/Below Normal,1602499.392,583609.722,1226 15TH PL,1226+15TH+PL,"1226+15TH+PL,+",DES+MOINES,"1226+15TH+PL,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1226+15TH+PL,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1708+26TH+ST,+DES+MOINES",,080/07509-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007509000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,65600,1708 26TH ST ,DES MOINES,1942,648,BN/Below Normal,1598647.398,586633.264,1708 26TH ST,1708+26TH+ST,"1708+26TH+ST,+",DES+MOINES,"1708+26TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1708+26TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1725+26TH+ST,+DES+MOINES",,080/07523-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007523001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,76800,1725 26TH ST ,DES MOINES,1942,864,BN/Below Normal,1598915.634,586768.368,1725 26TH ST,1725+26TH+ST,"1725+26TH+ST,+",DES+MOINES,"1725+26TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1725+26TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1914+16TH+ST,+DES+MOINES",,080/07642-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007642000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,43500,1914 16TH ST ,DES MOINES,1942,720,BN/Below Normal,1602271.039,587305.985,1914 16TH ST,1914+16TH+ST,"1914+16TH+ST,+",DES+MOINES,"1914+16TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1914+16TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1840+MARTIN+LUTHER+KING+JR+PKWY,+DES+MOINES",,080/07648-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007648000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,67700,1840 MARTIN LUTHER KING JR PKWY ,DES MOINES,1935,910,BN/Below Normal,1600663.264,587078.196,1840 MARTIN LUTHER KING JR PKWY,1840+MARTIN+LUTHER+KING+JR+PKWY,"1840+MARTIN+LUTHER+KING+JR+PKWY,+",DES+MOINES,"1840+MARTIN+LUTHER+KING+JR+PKWY,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1840+MARTIN+LUTHER+KING+JR+PKWY,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1821+21ST+ST,+DES+MOINES",,080/07650-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007650000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,67500,1821 21ST ST ,DES MOINES,1939,955,BN/Below Normal,1600552.648,587079.073,1821 21ST ST,1821+21ST+ST,"1821+21ST+ST,+",DES+MOINES,"1821+21ST+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1821+21ST+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1515+MARTIN+LUTHER+KING+JR+PKWY,+DES+MOINES",,080/07762-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007762000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,109600,1515 MARTIN LUTHER KING JR PKWY ,DES MOINES,1900,701,VP/Very Poor,1601156.385,585380.693,1515 MARTIN LUTHER KING JR PKWY,1515+MARTIN+LUTHER+KING+JR+PKWY,"1515+MARTIN+LUTHER+KING+JR+PKWY,+",DES+MOINES,"1515+MARTIN+LUTHER+KING+JR+PKWY,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1515+MARTIN+LUTHER+KING+JR+PKWY,+DES+MOINES",,VP/Very Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1515+MARTIN+LUTHER+KING+JR+PKWY,+DES+MOINES",VP/Very Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1515+MARTIN+LUTHER+KING+JR+PKWY,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1545+MARTIN+LUTHER+KING+JR+PKWY,+DES+MOINES",,080/07769-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007769000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,63600,1545 MARTIN LUTHER KING JR PKWY ,DES MOINES,1885,1440,BN/Below Normal,1601158.125,585702.698,1545 MARTIN LUTHER KING JR PKWY,1545+MARTIN+LUTHER+KING+JR+PKWY,"1545+MARTIN+LUTHER+KING+JR+PKWY,+",DES+MOINES,"1545+MARTIN+LUTHER+KING+JR+PKWY,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1545+MARTIN+LUTHER+KING+JR+PKWY,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1902+23RD+ST,+DES+MOINES",,080/07802-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007802001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,78900,1902 23RD ST ,DES MOINES,1895,1152,BN/Below Normal,1599816.658,587141.034,1902 23RD ST,1902+23RD+ST,"1902+23RD+ST,+",DES+MOINES,"1902+23RD+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1902+23RD+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1908+23RD+ST,+DES+MOINES",,080/07804-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007804000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,48700,1908 23RD ST ,DES MOINES,1920,838,BN/Below Normal,1599807.987,587235.708,1908 23RD ST,1908+23RD+ST,"1908+23RD+ST,+",DES+MOINES,"1908+23RD+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1908+23RD+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1904+ALLISON+AVE,+DES+MOINES",,080/07829-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007829001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,59300,1904 ALLISON AVE ,DES MOINES,1920,976,BN/Below Normal,1601245.152,587353.113,1904 ALLISON AVE,1904+ALLISON+AVE,"1904+ALLISON+AVE,+",DES+MOINES,"1904+ALLISON+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1904+ALLISON+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1440+21ST+ST,+DES+MOINES",,080/07842-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007842000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,140800,1440 21ST ST ,DES MOINES,1900,2196,BN/Below Normal,1600560.677,585060.787,1440 21ST ST,1440+21ST+ST,"1440+21ST+ST,+",DES+MOINES,"1440+21ST+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1440+21ST+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1318+9TH+ST,+DES+MOINES",,080/07959-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007959001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,49300,1318 9TH ST ,DES MOINES,1890,1248,BN/Below Normal,1604941.339,583899.163,1318 9TH ST,1318+9TH+ST,"1318+9TH+ST,+",DES+MOINES,"1318+9TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1318+9TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1251+10TH+ST,+DES+MOINES",,080/07962-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007962000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,40200,1251 10TH ST ,DES MOINES,1892,938,BN/Below Normal,1604771.336,583803.283,1251 10TH ST,1251+10TH+ST,"1251+10TH+ST,+",DES+MOINES,"1251+10TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1251+10TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1253+10TH+ST,+DES+MOINES",,080/07964-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08007964000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,23300,1253 10TH ST ,DES MOINES,1892,929,PR/Poor,1604771.245,583836.299,1253 10TH ST,1253+10TH+ST,"1253+10TH+ST,+",DES+MOINES,"1253+10TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1253+10TH+ST,+DES+MOINES",,PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1253+10TH+ST,+DES+MOINES",PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1253+10TH+ST,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1542+6TH+AVE,+DES+MOINES",,080/08016-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08008016000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,80900,1542 6TH AVE ,DES MOINES,1900,1568,BN/Below Normal,1605906.971,585658.856,1542 6TH AVE,1542+6TH+AVE,"1542+6TH+AVE,+",DES+MOINES,"1542+6TH+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1542+6TH+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1410+7TH+ST,+DES+MOINES",,080/08030-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08008030000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,90100,1410 7TH ST ,DES MOINES,1900,2016,BN/Below Normal,1605634.707,584575.804,1410 7TH ST,1410+7TH+ST,"1410+7TH+ST,+",DES+MOINES,"1410+7TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1410+7TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=349+FOREST+AVE,+DES+MOINES",,080/08084-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08008084000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,61400,349 FOREST AVE ,DES MOINES,1910,814,BN/Below Normal,1606785.546,584306.055,349 FOREST AVE,349+FOREST+AVE,"349+FOREST+AVE,+",DES+MOINES,"349+FOREST+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=349+FOREST+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1427+4TH+ST,+DES+MOINES",,080/08087-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=08008087001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,106900,1427 4TH ST ,DES MOINES,1906,2043,BN/Below Normal,1606790.822,584519.501,1427 4TH ST,1427+4TH+ST,"1427+4TH+ST,+",DES+MOINES,"1427+4TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1427+4TH+ST,+DES+MOINES",,,,,
