Parcel ID,Address
1003181002,210 9TH AVE SE
1003176006,805 1ST ST E
1003176007,819 1ST ST E
1003156004,218 5TH AVE SE
1004181007,710 3RD ST SW
1003156005,509 2ND ST SE
1004181001,200 8TH AVE SW
1004256001,415 2ND ST SW
1003177004,201 9TH AVE SE
1004278017,316 2ND ST SE
1004252001,413 1ST ST W
1004252006,401 1ST ST W
1003153011,111 7TH AVE SE
1004178020,205 6TH AVE SW
1004178018,200 7TH AVE SW
1004178019,201/203 6TH AVE SW
1003304011,404 7TH AVE SE
1003177018,215 9TH AVE SE
1004341008,815 6TH AVE SW
1004283004,406 2ND AVE SW
1003161016,607 3RD ST SE
1004182008,908 4TH ST SW
1003177019, 3RD ST SE
1003177020,812 3RD ST SE
1004331009,610 9TH AVE SW
1004280016,201 2ND ST SE
1004280014,203 2ND ST SE
1004178023,609 1ST ST W
1004178022,609 1ST ST W
1003151013,114 4TH AVE SE
1003328015,615 14TH AVE SE
1004185009,315 6TH AVE SW
1004187010,403 8TH AVE SW
1003308002,418 5TH AVE SE
1003308009,501 6TH AVE SE
1003303011, 5TH ST SE
1003176002,717 1ST ST E
1003176008, 2ND ST SE
1003176004,718 2ND ST SE
1003176003,716 2ND ST SE
1003308007,517 6TH AVE SE
1003309001,500 6TH AVE SE
1003309002,508 6TH AVE SE
1003308012,411 6TH AVE SE
1003308001,410 5TH AVE SE
1003308011,419 6TH AVE SE
1003308003,450 5TH AVE SE
1003308004,500 5TH AVE SE
1003308005,508 5TH AVE SE
1003308006,516 5TH AVE SE
1003308008,509 6TH AVE SE
1003308010,449 6TH AVE SE
1003303014,606 5TH ST SE
1003303013,610 5TH ST SE
1004430005,507 2ND AVE SE
1004182010,311 9TH AVE SW
1004338004,916/918 9TH ST SW
1004338008,910 9TH ST SW
1004339008,801 8TH AVE SW
1004411007,711 3RD AVE SW
1003331008,701 9TH AVE SE
1003304001,400 7TH AVE SE
1003159010,317 5TH AVE SE
1004178011,105 6TH AVE SW
1004335001,700 9TH AVE SW
1004188002,709 4TH ST SW
1004181002,713 2ND ST SW
1004254007,204 2ND ST SW
1004254010,201 1ST ST W
1010200001,2017 THREE ELMS PARK RD
1004388010,1112 DAVID DR SW
1003377011,814 9TH AVE SE
1003376004,811 8TH ST SE
1009206007,403 MATTHEW ST
1009204003,1501 KELLIE AVE
1009252007,1605 CARRIE AVENUE
1009206008,405 MATTHEW ST
1009304001,805 PINE DR
1009304002,803 PINE DR
1009304013,801 PINE DR
1009403006,402 ENTERPRISE CT SW
1009403005,400 ENTERPRISE CT SW
1009302008,804 PINE DR
1009403004,304 ENTERPRISE CT SW
1009403003,302 ENTERPRISE CT SW
1009403007,505-507 ENTERPRISE CT SW
1009302007,802 PINE DR
1009403010,300 ENTERPRISE CT SW
1009302006,800 PINE DR
1009304011,703 PINE DR
1009302001,807 JUNIPER DR
1009302005,704 PINE DR
1009302002,805 JUNIPER DR
1009304007,605 PINE DR
1009303003,702 PINE DR
1009304009,601 PINE DR
1009401002,505 ENTERPRISE DR SW
1009403008,501-503 ENTERPRISE CT SW
1009402001,405 ENTERPRISE DR SW
1009402002,401 ENTERPRISE DR SW
1009402003,307 ENTERPRISE DR SW
1009303004,700 PINE DR
1009402004,305 ENTERPRISE DR SW
1009403009,2002-2016 ENTERPRISE CT SW
1009303005,606 PINE DR
1009400020,2349 JAMESTOWN AVE
1009303002,707 JUNIPER DR
1009301002,802 JUNIPER DR
1009101001,800 JUNIPER DR
1009103006,602 PINE DR
1009103005,600 PINE DR
1009103001,703 JUNIPER DR
1009103002,701 JUNIPER DR
1009102001,706 JUNIPER DR
1009103003,603 JUNIPER DR
1009103004,601 JUNIPER DR
1009102002,704 JUNIPER DR
1009102003,702 JUNIPER DR
1009102004,700 JUNIPER DR
1009102005,604 JUNIPER DR
1009102006,602 JUNIPER DR
1009102007,600 JUNIPER DR
1009276016,2347 JAMESTOWN AVE
1010151020,701 17TH ST SE
1010151003,1810 3RD AVE SE
1009302004,801 JUNIPER DR
1010151015,513 17TH ST SE
1010151002,1800 3RD AVE SE
1009276018,2339 JAMESTOWN AVE
1009276004,2331 JAMESTOWN AVE
1010151023,501 17TH ST SE
1010151010,515 17TH ST SE
1010151016,601 17TH ST SE
1010151008,701 17TH ST SE
1009204002,1502 6TH AVE SW
1009100004,2333 JACKSON AVE
1009276002,2327 JAMESTOWN AVE SW
1009276003,2329 JAMESTOWN AVE
1009204001,1500 6TH AVE SW
1009227017,2325 JAMESTOWN AVE
1009227018,2323 JAMESTOWN AVE
1009203005,1408 6TH AVE SW
1010102005,1600 3RD AVE SE
1009203004,1406 6TH AVE SW
1009227011,2321 JAMESTOWN AVE
1009203003,1404 6TH AVE SW
1009227010,2319 JAMESTOWN AVE
1009203002,1402 6TH AVE SW
1009203001,1400 6TH AVE SW
1010200007,2044 /2046 THREE ELMS PARK RD
1009209003,1402 KELLIE AVE
1010200014,2018 THREE ELMS PARK RD
1010127008, THREE ELMS RD
1010127002,1998 THREE ELMS PARK RD
1010102020,1990 THREE ELMS PARK RD
1010102019,1400 3RD AVE SE
1009202002, LOVERS LANE BLVD
1009227006,1948 LOVERS LANE BLVD
1009202004,1942 LOVERS LANE BLVD SW
1009227015,1952 LOVERS LANE BLVD
1009227001,1944 LOVERS LANE BLVD
1009227002,1946 LOVERS LANE BLVD
1009227019,1950 LOVERS LANE BLVD SW
1009227004,1954 LOVERS LANE BLVD
1009201001, 6TH AVE SW
1009227005, 3RD AVE SE
1010101001,1200 3RD AVE SE
1010101002,1975 THREE ELMS PARK RD
1004381004,912 BLAND BLVD
1004381005,906 BLAND BLVD SW
1010101003,1981 THREE ELMS PARK RD
1004381006,902 BLAND BLVD SW
1010101004,1989 THREE ELMS PARK RD
1010126001,1993 THREE ELMS PARK RD
1010126002,1997 THREE ELMS PARK RD
1010126003,1999 THREE ELMS PARK RD
1010126004,2003 THREE ELMS PARK RD
1003353002,1108 3RD AVE SE
1010126006,2007 THREE ELMS PARK RD
1004381003,1115 9TH AVE SW
1004382003,728/730 BLAND BLVD
1004382004,726 BLAND BLVD SW
1004383001, BLAND BLVD SW
1004381002,1111 9TH AVE SW
1004382005,724 BLAND BLVD SW
1004382002,1114 9TH AVE SW
1004381001,1107 9TH AVE SW
1004384009,615 BLAND BLVD SW
1004384011,607 BLAND BLVD SW
1004381007, 9TH AVE SW
1004382001,1108 9TH AVE SW
1004382006,722 BLAND BLVD SW
1004384010,613 BLAND BLVD SW
1004388009,1108 DAVID DR SW
1004382008,720 BLAND BLVD SW
1004384011,607 BLAND BLVD SW
1004388008,1106 DAVID DR SW
1004382007,709 10TH ST PLACE SW
1004382009,712 BLAND BLVD SW
1004382010,706 BLAND BLVD SW
1004382011,1029 7TH AVE SW
1004384012,601 BLAND BLVD SW
1004351006,1879 BLAND BLVD
1004385009,1103 9TH AVE SW
1004386006,1102 9TH AVE SW
1004351003, BLAND BLVD
1004387001,1105 DAVID DR SW
1004478001,220 LOVERS LANE SE
1004385008,1101 9TH AVE SW
1004380005,614 BLAND BLVD SW
1004386005,1100 9TH AVE SW
1004388006,1100 DAVID DR SW
1004386004,1012 9TH AVE SW
1004387002,1101 DAVID DR SW
1004380017,610 BLAND BLVD SW
1004380012,1019 6TH AVE SW
1004379009,710 10TH ST PLACE  SW
1004379011,1019 7TH AVE SW
1004380016,1019 6TH AVE SW
1004385007,1013 9TH AVE SW
1004379015,1017 7TH AVE SW
1004387003,1013 DAVID DR SW
1004476007,915 3RD AVE SE
1004388005,1012 DAVID DR SW
1004380013,1018 7TH AVE SW
1004380010,1015 6TH AVE SW
1004379014,1015 7TH AVE SW
1004385006,1009 9TH AVE SW
1004386003,1008 9TH AVE SW
1004453002,507 10TH ST SW
1004453003,501 10TH ST SW
1004453001,1002 6TH AVE SW
1004388004,1008 DAVID DR SW
1004379004,1011 7TH AVE SW
1004380009,1011 6TH AVE SW
1004453008,1020 6TH AVE SW
1004385005,1005 9TH AVE SW
1004386002,1004 9TH AVE SW
1004380008,1007 6TH AVE SW
1004388003,1004 DAVID DR SW
1009304008,603 PINE DR
1003353001,1000 3RD AVE SE
1004387005,1005 DAVID DR SW
1004377001,901 7TH AVE SW
1004379001,1003 7 1/2 AVE SW
1004453004,415 10TH ST SW
1004379002,707 10TH ST SW
1004453005,411 10TH ST SW
1004453006,407 10TH ST SW
1004380002,609 10TH ST SW
1004453007,401 10TH ST SW
1004380007,1001 6TH AVE SW
1004385004,1001 9TH AVE SW
1004376019,1001 7 1/2 AVE SW
1004386001,1000 9TH AVE SW
1004453018,311 10TH ST SW
1004388002,1000 DAVID DR SW
1004376015,999 7 1/2 AVE SW
1004377004,702 10TH ST SW
1004376022, 7 1/2 AVE SW
1004378004,916 7TH AVE SW
1004385003,909 9TH AVE SW
1004453022, 10TH ST SW
1004377003,911 7TH AVE SW
1004385002,905 9TH AVE SW
1004388001,806 DAVID DR SW
1004451006,914 / 916 6TH AVE SW
1004451007,512 10TH ST SW
1004451008,506 10TH ST SW
1004451009,500 10TH ST SW
1004451010,416 10TH ST SW
1004451011,410 10TH ST SW
1004451012,406 10TH ST SW
1004451013,400 10TH ST SW
1004378003,912 7TH AVE SW
1004378006,913 6TH AVE SW
1004376013,810 DAVID DR SW
1003377010,900 9TH AVE SE
1004377002,907 7TH AVE SW
1004476004, 3RD AVE SE
1004376002,913 9TH ST SW
1004376003,903 9TH ST SW
1004376009,900 9TH AVE SW
1004376004,805 9TH ST SW
1004376020,801 9TH ST SW
1004376006,905 7 1/2 AVE SW
1004378007,902 7TH AVE SW
1004378005,901 6TH AVE SW
1004451014,900 6TH AVE SW
1004451015,509 9TH ST SW
1004451002,501 9TH ST SW
1004451003,413 9TH ST SW
1004451004,403 9TH ST SW
1003377012,850 9TH AVE SE
1004451005,401 9TH ST SW
1004476002,213 8TH ST SE
1004476003,801 3RD AVE SE
1004477001,802 3RD AVE SE
1004379010,706 10TH ST PL SW
1003377004,808 9TH AVE SE
1003352001,701 8TH ST SE
1003377001,802 9TH AVE SE
1003376001,711 8TH ST SE
1003376002,721 8TH ST SE
1003376003,801 8TH ST SE
1003376005,821 8TH ST SE
1004385010,1105 9TH AVE SW
1004387004,1009 DAVID DR SW
1009276017,2335 JAMESTOWN AVE
1010127007,2004 THREE ELMS PARK RD
1009205001,1932 LOVERS LANE BLVD
1009205002, LOVERS LANE BLVD
1009205003, LOVERS LANE BLVD
1009276019, JAMESTOWN AVE
1009276005,2343 JAMESTOWN AVE
1009251007,1603 KELLIE AVE
1009252003,1602 KELLIE AVE
1009251006,1601 KELLIE AVE
1009252002,1600 KELLIE AVE
1009251005,1505 KELLIE AVE
1009252001,1504 KELLIE AVE
1009204004,1503 KELLIE AVE
1009207002,1502 KELLIE AVE
1009207001,1500 KELLIE AVE
1009203006,1409 KELLIE AVE
1009206001,408 MITCHELL ST  SW
1009251013,1611 KELLIE AVENUE
1009207005,1503 CARRIE AVENUE
1009304012,701 PINE DR
1009208002,1502 CARRIE AVENUE
1009207004,1501 CARRIE AVENUE
1009208001,1500 CARRIE AVENUE
1009206002,406 MITCHELL STREET
1009206003,404 MITCHELL STREET
1009206004,402 MITCHELL STREET
1009252006,1603 CARRIE AVENUE
1009253003,1602 CARRIE AVENUE
1009252005,1601 CARRIE AVENUE
1009253002,1600 CARRIE AVENUE
1009252004,1505 CARRIE AVENUE
1009253001,1504 CARRIE AVENUE
1010126007,2015 THREE ELMS PARK RD
1009253007,1610 CARRIE AVENUE
1009251012,1609 KELLIE AVENUE
1009253006,1608 CARRIE AVENUE
1009251011,1607 KELLIE AVENUE
1009252009,1606 KELLIE AVENUE
1009252008,1607 CARRIE AVENUE
1009253005,1606 CARRIE AVENUE
1009253004,1604 CARRIE AVENUE
1004476009,901 3RD AVE SE
1004476008, 3RD AVE SE
1004476005,811 3RD AVE SE
1009276021, ENTERPRISE DR SW
1010151024,507 17TH ST SE
1004351005,1895 BLAND BLVD
1009203008,1405-1 KELLIE AVE
1009203009,1403-1 KELLIE AVE
1009203010,1401-1 KELLIE AVE
1009206005,303 MATTHEW ST
1009209016,300 MATTHEW ST
1009206006,401 MATTHEW ST
1009209015,302 MATTHEW ST
1009209014,304 MATTHEW ST
1009209013,306 MATTEW ST
1009209009,402 MATTHEW ST
1009209010,400 MATTHEW ST
1009209012,308 MATTHEW ST
1009209011,310 MATTHEW ST
1009209004,1402 KELLIE AVE
1009209005,406 MATTHEW ST
1009209007,404 MATTHEW ST
1009209001,1400 KELLIE AVE
1009209002,406 LOVERS LANE BLVD
1009209006,406 MATTHEW ST
1009209008,404 MATTHEW ST
1009206010,1404 KELLIE AVE
1009206009,407 MATTHEW ST
1004376021, 7 1/2 AVE SW
1009206011, KELLIE AVE
1009100003,1906 BLAND BLVD SW
1010151025,1902 3RD AVE SE(REAR LOT)
1010300017,2000 ENTERPRISE DR
1004380018,1006 7TH AVE SW
1010151029, 3RD AVE SE
1010151028,1902 3RD AVE SE
1009276027,302 ENTERPRISE DR SW
1010176009,703 17TH ST SE
1009305002,808 JUNIPER DR
1009301003,804 JUNIPER DR
1009305001,806 JUNIPER DR
1010102018,700 17TH ST SE
1010102027,600 17TH ST SE
1010102029,1984 THREE ELMS PARK RD
1010200019,2023 THREE ELMS PK RD
1009306004,813 / 815 JUNIPER DR
1009306003,809 / 811 JUNIPER DR
1010200021,2074 THREE ELMS PARK RD
1010200022,2039 THREE ELMS PARK RD
1009303006,604 PINE DR
1009303001,705 JUNIPER DR
1004376011,809 9TH ST SW
1009302003,803 JUNIPER DR
1004388007,1102 DAVID DR SW
1003353006,1010 3RD AVE SE
1004379003,701 10TH ST SW
1009251010,1605 KELLIE AVENUE
634381003,300 4TH AVE NW
634381004,302 3RD ST NW
633478006,310 12TH AVE NW
633476005,1213 O'BRIEN COURT NW
633476006,1207 O'BRIEN COURT NW
633478014,311 11TH AVE NW
633476007,1201 O'BRIEN COURT NW
633479006,310 11TH AVE NW
634354005,309 7TH AVE NW
634380002,308 6TH AVE NW
1004338001,909 8TH ST SW
1005400002,512 20TH AVE SW
1005400003,700 20TH ST SW
1005400016,508-B 20TH AVE SW
1005278001,1701 2ND ST SW
1005279001,200 17TH AVE SW
1005279002,1613 2ND ST SW
1005279003,1607 2ND ST SW
1005251018,404 20TH AVE SW
1005278002,207 17TH AVE SW
1005279004,1601 2ND ST SW
1005280001,1419 2ND ST SW
1005280002,1413 2ND ST SW
1005280003,1407 2ND ST SW
1005251014,1823 1ST ST W
1005277018,1400 2ND ST SW
1005277008,1612 2ND ST SW
1005277007,1618 2ND ST SW
1005276002,1706 2ND ST SW
1005276003,1700 2ND ST SW
1005277009,1606 2ND ST SW
1005277010,1600 2ND ST SW
1005277011,1518 2ND ST SW
1005277012,1512 2ND ST SW
1005277013,1506 2ND ST SW
1005277014,1500 2ND ST SW
1005277015,1418 2ND ST SW
1005277016,1412 2ND ST SW
1005277017,1406 2ND ST SW
1005251011,110 20TH AVE SW
1005100004,111 20TH AVE SW
1005251004,1827 1ST ST W
1005251013,1821 1ST ST W
1005252010,1811 1ST ST W
1005252003,1805 1ST ST W
1005252004,1717 1ST ST W
1005252009,1715 1ST ST W
1005252007,1711 1ST ST W
1005252008,1707 1ST ST W
1005276001,1705 1ST ST W
1005277020,1601 1ST ST W
1005277002,1601 1ST ST W
1005277003,1507 1ST ST W
1005277004,1501 1ST ST W
1005277005,1413 1ST ST W
1005277006,1401 1ST ST WEST
1004151001,1103 1ST ST W
633376005,1826 1ST ST W
633376013,1716 1ST ST W
633376014,1704 1ST ST W
633452003,1640 1ST ST W
633481025,1002 1ST ST W
633351008,2020 1ST ST W
633376007,1810 1S AVE W
633453010,100 6TH AVE NW
633453011,1506 1ST ST W
633453012,105 15TH AVE NW
633454015,1300 1ST ST W
634359008,700 1ST ST W
633351012,1900 1ST ST WEST
634387013,306 1ST ST WEST
634356012,808 1ST ST W
633376012,111 17TH AVE NW
634356013,804 1ST ST W
634387007,314 1ST ST W
634387008,312 1ST ST W
634387009,310 1ST ST W
633481021,1008 1ST ST W
634359005,714 1ST ST W
634359006,710 1ST ST W
633481024,1004 1ST ST W
634359007,706 1ST ST W
634386008,512/514 1ST STREET W
634386009,510 1ST ST W
634386010,506 1ST ST W
634386011,502 1ST ST W
634386013,414 1ST ST W
634386014,410 1ST ST W
634388003,214 1ST ST W
634387003,106 4TH AVE NW
634387010,308 1ST ST W
633453008,110 16TH AVE NW
633453009,111 15TH AVE NW
634387006,105 3RD AVE NW
633376009,115 17TH AVE NW
633454013,1304 1ST ST W
634359004,111 7TH AVE NW
633454014,117 13TH AVE NW
634389002,100 1ST ST W
634359002,110 8TH AVE NW
633454018,110 15TH AVE NW
634386002,110 6TH AVE NW
634386015,400 1ST ST W
633452002,101 16TH AVE NW
633481018,1210 1ST ST W
634387005,107 3RD AVE NW
634356015,106 9TH AVE NW
634359001,114 8TH AVE NW
634359003,115 7TH AVE NW
634386001,114 6TH AVE NW
634386003,507 2ND ST NW
634386004,501 2ND ST NW
634386005,415 2ND ST NW
634386006,409 2ND ST NW
634387001,114 4TH AVE NW
633351002,1805 220TH ST
634387004,109 3RD AVE NW
633481022,203 12TH AVE NW
633453013,200 16TH AVE NW
634388006,200 1ST ST W
634356010,109 8TH AVE NW
633453014,201 15TH AVE NW
633351010,2000 1ST ST W
634356005,112 9TH AVE NW
633454002,202 15TH AVE NW
633482006,900 1ST ST W
633453005,205 15TH AVE NW
634356009,201 8TH AVE NW
633454006,203 13TH AVE NW
633481003,202 13TH AVE NW
633481023,203 12TH AVE NW
634358009,600 2ND ST NW
633351015,1809 220TH ST
634356008,205 8TH AVE NW
634383011,300 2ND ST NW
634357006,712 2ND ST NW
634357007,708 2ND ST NW
634386012,416 1ST ST W
634357008,706 2ND ST NW
634357009,201 7TH AVE NW
633351006,2189 IOWA AVE (PART)
634358005,614 2ND ST NW
634358006,610 2ND ST NW
634358007, 2ND ST NW
634358008,207 6TH AVE NW
633376004,1818 1ST ST W
634383008,312/314 2ND ST NW
634382009,514 2ND ST NW
634382010,508 2ND ST NW
634382017,400 2ND ST NW
634382011,500 2ND ST NW
633452001,201 16TH AVE &200 17TH NW
633376006,1810 1ST ST W
634382012,418 2ND ST NW
633453001,1511 3RD ST NW
634382014,406 2ND ST NW
633453003,1507 3RD ST NW
633376008,115 17TH AVE NW
633453004,209 15TH AVE NW
634383009,310 2ND ST NW
633376009,115 17TH AVE NW
633454001,210 15TH AVE NW
634383010,304 2ND ST NW
633376010,215 17TH AVE NW
634383007,205 3RD AVE NW
634356003,214 9TH AVE NW
634382013,412 2ND ST NW
634356007,211 8TH AVE NW
633454005,1305 3RD ST NW
634357005,210 8TH AVE NW
634357004,211 7TH AVE NW
633481001,210 13TH AVE NW
633481002,1201 3RD ST NW
634358002,210 7TH AVE NW
634358004,211 6TH AVE NW
633481007,1208 1ST ST W
633481008,1101 3RD ST NW
634382008,211 4TH AVE NW
633481009,207 10TH AVE NW
634383002,210 4TH AVE NW
634383006,209 3RD AVE NW
633479018,305 10TH AVE NW
634380003,514 3RD ST NW
634380011,506 3RD ST NW
634380012,500 3RD ST NW
634380013,416 3RD ST NW
634380014,408 3RD ST NW
634380015,406 3RD ST NW
634380016,303 4TH AVE NW
634356001,214 9TH AVE NW
634356002,809 3RD ST NW
634356006,215 8TH AVE NW
634357001,214 8TH AVE NW
634357002,709 3RD ST NW
634357003,215 7TH AVE NW
634358001,615 3RD ST NW
634358003,215 6TH AVE NW
634382001,513 3RD ST NW
634382002,505 3RD ST NW
634382003,501 3RD ST NW
634382004,419 3RD ST NW
634382005,415 3RD ST NW
634382006,409 3RD ST NW
634382007,215 4TH AVE NW
634383001,214 4TH AVE NW
634383003,309 3RD ST NW
634383004,305 3RD ST NW
634383005,213 3RD AVE NW
634384001, 2ND ST NW
633476009,1212 3RD ST NW
633478008,1106 3RD ST NW
633351005,2189 IOWA AVE
633478016,1100 3RD ST NW
633479015,1000 3RD ST NW
633476008,1218 3RD ST NW
633476010,1206 3RD ST NW
633476011,1200 3RD ST NW
633478007,304 12TH AVE NW
633479007,304 11TH AVE NW
634354003,708 3RD ST NW
634354006,307 7TH AVE NW
634381002,308 4TH AVE NW
633376003,405 17TH AVE NW
633479017,315 10TH AVE NW
633476004,315 O'BRIEN COURT NW
633478005,314 12TH AVE NW
634354001,713 4TH ST NW
634354002,711 4TH ST NW
633478013,315 11TH AVE NW
634354004,315 7TH AVE NW
633479005,314 11TH AVE NW
634380001,312 6TH AVE NW
634380004,509 4TH ST NW
634380005,507 4TH ST NW
634380006,413 4TH ST NW
634380008,409 4TH ST NW
634380010,305 4TH AVE NW
634380009,403 4TH ST NW
633476003,401 O'BRIEN COURT NW
634381001,312 4TH AVE NW
633478004,400 12TH AVE NW
633478012,401 11TH AVE NW
633479004,400 11TH AVE NW
633479023,403 10TH AVE NW
633477004,402 O'BRIEN COURT
633477005,403 12TH AVE NW
633478002,410 12TH AVE NW
633478010,411 11TH AVE NW
633479002,410 11TH AVE NW
633451003,400 17TH AVE NW
634376005,516 4TH ST NW
633451006, 3RD ST NW
634353002,410 7TH AVE NW
633451007,1861 3RD ST NW
633478003,404 12TH AVE NW
633351018,1808 218TH ST
633478011,405 11TH AVE NW
633376016, 17TH AVE NW
633476002,407 O'BRIEN COURT
633479003,404 11TH AVE NW
634351006,403 8TH AVE NW
634352004,714 4TH ST NW
634352005,710 4TH ST NW
634353004,614 4TH ST NW
633376015,1846 218TH ST
634353005,610 4TH ST NW
634353006,606 4TH ST NW
633477003,409 12TH AVE NW
634353007,602 4TH ST NW
633376017,415 17TH AVE NW
634376006,508 4TH ST NW
634376007,504 4TH ST NW
634376008,414 4TH ST NW
633479021,405 10TH AVE NW
634376009,410 4TH ST NW
634302004,708 8TH ST NW
633454011,1400 1ST ST W
633454012,1310 1ST ST W
634356014,816 1ST ST W
634360001,115 6TH AVE  NW
633451008,1300 3RD ST NW
633476001,411 O'BRIEN CT NW
633477001,416 O'BRIEN COURT
633477002,413 12TH AVE NW
634351001,817 5TH ST NW
634351002,815 5TH ST NW
633478001,414 12TH AVE NW
634351003,809 5TH ST NW
634351004, 5TH ST NW
634351005,413 8TH AVE NW
633478009,415 11TH AVE NW
634352001,715 5TH ST NW
633479001,414 11TH AVE NW
634352002,711 5TH ST NW
634352003,411 7TH AVE NW
633479022,415 10TH AVE NW
634353001,414 7TH AVE NW
634353003,413 6TH AVE NW
633480015,414 10TH AVE NW
634376001,414 6TH AVE NW
634376002,507 5TH ST NW
634376003,501 5TH ST NW
634376004,417 5TH ST NW
634376011,402 4TH ST NW
633301003,1807 218TH ST
634309004,816 5TH ST NW
634309009,507 8TH AVE NW
634310004,714 5TH ST NW
634310005,710 5TH ST NW
634310006,704 5TH ST NW
634310007,505 7TH AVE NW
634311005,614 5TH ST NW
634311006,602 5TH ST NW
634311007,600 5TH ST NW
634312010,500 6TH AVE NW
634312011,508 5TH ST NW
634312012,506 5TH ST NW
634312013,500 5TH ST NW
633301005,1805 218TH ST
634309008,511 8TH AVE NW
634310003,507 7TH AVE NW
634311004,513 6TH AVE NW
634312007,508 6TH AVE NW
634309002,811 6TH ST NW
634309003,809 6TH ST NW
634309007,515 8TH AVE NW
634310001,512 8TH AVE NW
634310002,515 7TH AVE NW
634312009,513 5TH AVE NW
634338001,500 5TH AVE NW
634312005,516 6TH AVE NW
634306010,601 8TH AVE NW
634308008,601 6TH AVE NW
634307004,708 6TH ST NW
634312004,602 6TH AVE NW
634306004,816 6TH ST NW
633301004,1839 GOLF COURSE BLVD
634306005,814 6TH ST NW
634306006,812 6TH ST NW
634306009,605 8TH AVE NW
634307003,606 8TH AVE NW
634307007,700 6TH ST NW
634308003,614 6TH ST NW
634308004,608 6TH ST NW
634312003,604 6TH AVE NW
634308007,607 6TH AVE NW
633326004,1825 218TH ST
634312008,601 5TH AVE NW
634354007,301 7TH AVE NW
634306008,607 8TH AVE NW
634312002,610 6TH AVE NW
634307002,610 8TH AVE NW
634308002,610 7TH AVE NW
634308006,611 6TH AVE NW
633427016,819 7TH ST NW
634306001,819 7TH ST NW
634306002,813 7TH ST NW
634306003,809 7TH ST NW
634306007,615 8TH AVE NW
634307001,614 8TH AVE NW
634307005,705 7TH ST NW
634307006,615 7TH AVE NW
634308001,614 7TH AVE NW
634308005,615 6TH AVE NW
634312001,612 6TH AVE NW
633301006,1835 GOLF COURSE BLVD
633427015,703 9TH AVE NW
633427014, 9TH AVE NW
634302010,800 7TH AVE NW
633427002,909 9TH ST NW
633427003,907 9TH ST NW
633427004,903 9TH ST NW
634301005,818 8TH ST NW
634301006,812 8TH ST NW
634301007,804 8TH ST NW
634301008,800 8TH ST NW
634302003,802 8TH AVE NW
634304005,818 7TH ST NW
634304006,812 7TH ST NW
634304007,705 8TH AVE NW
634305005,714 7TH ST NW
634305006,710 7TH ST NW
634305007,706 7TH ST NW
634305008,702 7TH ST NW
634302016,608 7TH ST NW
633427012,709 9TH AVE NW
634305004,709 7TH AVE NW
634305002,709 8TH ST NW
634302005,706 8TH ST NW
633427011,713 9TH AVE NW
634304001,821 8TH ST NW
634304002,811 8TH ST NW
634304003,809 8TH ST NW
634304004,801 8TH ST NW
634305001,714 8TH AVE NW
634305003,715 7TH AVE NW
633427010,717 9TH AVE NW
634302011, 7TH AVE NW
634302009,804 7TH AVE NW
634301002,810 9TH AVE NW
634301004,809 8TH AVE NW
634302008,808 7TH AVE NW
634302001,810 8TH AVE NW
633428001,510 10TH AVE NW
634302002,707 9TH ST NW
634302007,815 7TH AVE NW
633426002,910 9TH ST NW
633426003,906 9TH ST NW
634301001,814 9TH AVE NW
634301003,815 8TH AVE NW
634153003,700 9TH ST NW
634311001,514 7TH AVE NW
634311002,609 6TH ST NW
634302015, 7TH ST NW
633351017,1806 218TH ST
633351016,1810 218TH ST
633481027,1208 1ST ST W
1005279011,207 ALLERTON AVE SW
1005279010,1519 2ND ST SW
1005279009,1507/1509 2ND ST SW
633351022,1859 GOLF COURSE BLVD
633351021,1851 GOLF COURSE BLVD
634153007,901 8TH AVE NW
632400005,1797 220TH ST
1004301004, BLAND BLVD
1005400015,508-A 20TH AVE SW
633454017,1414 1ST ST W
634309011,808 5TH ST NW
633351023,1853 GOLF COURSE BLVD
634309012,815 6TH ST NW
634352011,407 7TH AVE NW
634352010,706 4TH ST NW
634376012,400 4TH AVE NW
634152003,909 8TH AVE NW
633454022,1311 3RD ST NW
633454021,1309 3RD ST NW INDEPENDENCE
634351009,812 3RD ST NW
633326006,1827 218TH ST
1004338004,916/918 9TH ST SW
634311003,515 6TH AVE NW
634387002,110 4TH AVE NW
633479008,1006 3RD ST NW
633478015,305 11TH AVE NW
634309010,501 8TH AVE NW
633426004,900 9TH ST NW
634312006,514 6TH AVE NW
633480013,910 3RD ST NW
629451009,1749-51 GOLF COURSE BLVD
629476012,1749-69 GOLF COURSE BLVD
629476013,1749-70 GOLF COURSE BLVD
629451008,1749-50 GOLF COURSE BLVD
629476014,1749-71 GOLF COURSE BLVD
629451007,1749-49 GOLF COURSE BLVD
629451006,1749-48 GOLF COURSE BLVD
629451005,1749-47 GOLF COURSE BLVD
629476015,1749-72 GOLF COURSE BLVD
632204003,1772 GOLF COURSE BLVD
632204001,1758 GOLF COURSE BLVD
632204002,1762 GOLF COURSE BLVD
632100007,1750 GOLF COURSE BLVD
632204004,1776 GOLF COURSE BLVD
632204005,1782 GOLF COURSE BLVD
632204007,1796 GOLF COURSE BLVD
632100006,1748 GOLF COURSE BLVD
632201005,1771-18 GOLF COURSE BLVD
632201003,1771-16 GOLF COURSE BLVD
632200016, GOLF COURSE BLVD
632202008,1771-19 GOLF COURSE BLVD
632202005,1771-22 GOLF COURSE BLVD
632201002,1771-15 GOLF COURSE BLVD
