"GEOID","NAME","pop20","pop10","pop00","prc_change","change_label","under18E","under18M","over65E","over65M","prc_under18E","prc_under18M","prc_over65E","prc_over65M","age_label","med_ageE","med_ageM","total_unitsE","total_unitsM","occupied_unitsE","occupied_unitsM","vacant_unitsE","vacant_unitsM","owner_occupiedE","owner_occupiedM","renter_occupiedE","renter_occupiedM","median_house_valueE","median_house_valueM","median_year_builtE","median_year_builtM","median_house_ageE","median_house_ageM","home_ownership_rateE","home_ownership_rateM","vacancy_rateE","vacancy_rateM","rental_rateE","rental_rateM","Residential","Ag.Land","Ag.Building","Commercial","Industrial","total_workforceE","total_workforceM","unemployedE","unemployedM","prc_unemployed","unemployed_moe","totalE","totalM","travelE","travelM","prc_travel","travel_moe"
"1911485","Castalia",145,173,175,-0.206896551724138,"Shrinking",23,17.3781471969828,48,5.39162539057441,0.145569620253165,0.116396274914531,0.30379746835443,0.0865026174849734,"Aging",57.4,5.7,88,25,78,24,10,10,67,27,11,10,78,24,1940,35,83,35,0.858974358974359,0.435519082184449,0.113636363636364,0.118133056189715,0.141025641025641,0.135349415891896,6284276,663456,81788,247833,0,83,34,6,8,0.072289156626506,0.100831882306255,77,29,66,28,0.857142857142857,0.486255263535148
"1911530","Castana",107,147,178,-0.663551401869159,"Shrinking",49,30.0499584026334,45,5.46570424031193,0.23444976076555,0.156490345004758,0.215311004784689,0.0624727683696565,"Stable",48.6,21.3,109,24,87,24,22,9,77,25,10,8,87,24,1942,12,81,12,0.885057471264368,0.377073900604162,0.201834862385321,0.0937687799103472,0.114942528735632,0.0972674539844818,2016806,1162115,275679,469386,0,128,49,6,9,0.046875,0.0725661549793556,122,49,111,48,0.909836065573771,0.536966693896516
"1911755","Cedar Falls",40713,39260,36145,0.112200034387051,"Growing",7388,564.729138614256,6055,28.199878313246,0.18241975308642,0.0142974035536976,0.149506172839506,0.00268143849117358,"Young",28,1.4,16309,459,15254,481,1055,291,9731,450,5523,449,15254,481,1976,2,47,2,0.637931034482759,0.0357059981341564,0.0646882089643755,0.0179355489931689,0.362068965517241,0.0315715337680384,NA,NA,NA,NA,NA,23801,766,848,181,0.0356287550943238,0.00769068466345353,22416,807,9051,581,0.40377408993576,0.0297169625368968
"1912000","Cedar Rapids",137710,126326,120758,0.123099266574686,"Growing",30511,1081.94962914176,21484,37.5430401151051,0.223504160806376,0.00803768174429983,0.157378105954055,0.000980895068204208,"Young",36.4,0.6,62517,700,57637,791,4880,630,40533,787,17104,757,57637,791,1971,1,52,1,0.703246178669952,0.0167209283769529,0.0780587680150999,0.0101150907282537,0.296753821330048,0.0137508551039267,NA,NA,NA,NA,NA,75700,1281,2923,460,0.0386129458388375,0.00611164744928098,71701,1310,16907,1053,0.235798663895901,0.0153048390861921
"1912225","Center Junction CDP",100,NA,NA,NA,NA,9,29.9332590941915,66,8.3218589800166,0.0714285714285714,0.240005563889483,0.523809523809524,0.25889835629485,"Aging",65.4,19.4,115,50,88,47,27,39,55,37,33,36,88,47,NA,NA,NA,NA,0.625,0.536851019052826,0.234782608695652,0.354160492851439,0.375,0.455487748432499,NA,NA,NA,NA,NA,27,26,0,10,0,0.37037037037037,27,26,27,26,1,1.3618352822852
"1912270","Center Point",2579,2421,2007,0.221791392012408,"Growing",642,121.309521472966,390,11.8770346552647,0.24864446165763,0.0480238741958471,0.151045701006971,0.00759345122707464,"Young",34.6,5.4,988,96,959,91,29,30,746,140,213,83,959,91,1974,5,49,5,0.777893639207508,0.16358591335971,0.0293522267206478,0.0304980202227157,0.222106360792492,0.0890776601320576,NA,NA,NA,NA,NA,1457,94,48,34,0.0329444063143445,0.0234322157045293,1343,141,1022,100,0.760982874162323,0.109213000410474
"1912315","Centerville",5412,5528,5924,-0.0946045824094605,"Shrinking",1147,174.596678089819,1236,16.8594497952677,0.21427237063329,0.0332599800868653,0.230898561554269,0.00768996597944624,"Stable",47,4.2,2875,172,2242,171,633,179,1315,180,927,172,2242,171,1955,7,68,7,0.586529884032114,0.0919075881276052,0.220173913043478,0.0636389915681331,0.413470115967886,0.0829460160694246,NA,NA,NA,NA,NA,2025,249,162,94,0.08,0.0474506140557972,1856,249,679,159,0.365840517241379,0.0987317882583881
"1912495","Central City",1264,1257,1157,0.0846518987341772,"Growing",300,65.1536645170477,191,7.90556441773631,0.25062656641604,0.0604190887382103,0.159565580618212,0.0179554079031979,"Young",35.6,4.6,556,66,496,62,60,32,366,53,130,41,496,62,1953,8,70,8,0.737903225806452,0.141158731034125,0.107913669064748,0.0589622877950407,0.262096774193548,0.0889170619332172,NA,NA,NA,NA,NA,666,116,37,25,0.0555555555555556,0.038764653209115,583,105,498,98,0.854202401372213,0.227869185355512
"1912630","Centralia",116,134,101,0.129310344827586,"Growing",39,25.1992063367083,20,5.69715997828432,0.284671532846715,0.209649572837106,0.145985401459854,0.0662636824570697,"Young",38.4,22,55,19,55,19,0,10,37,18,18,10,55,19,1973,14,50,14,0.672727272727273,0.401392154256323,0,0.181818181818182,0.327272727272727,0.214102613170883,8036817,852900,77564,504018,0,80,30,1,2,0.0125,0.0254356571814058,79,30,75,28,0.949367088607595,0.5055639918486
"1912675","Chapin CDP",71,87,NA,NA,NA,49,53.0659966456864,51,8.57562578498597,0.30625,0.380589672134119,0.31875,0.201554061848967,"Stable",39.8,40.7,77,52,77,52,0,10,77,52,0,10,77,52,NA,NA,NA,NA,1,0.955053314849363,0,0.12987012987013,0,0.12987012987013,NA,NA,NA,NA,NA,81,57,0,10,0,0.123456790123457,81,57,70,54,0.864197530864197,0.902373255176827
"1912720","Chariton",4193,4321,4573,-0.090627235869306,"Shrinking",1017,144.741148261301,871,13.7915164969255,0.242547102313379,0.035438437619181,0.207727164321488,0.00761326970700667,"Young",37.8,3,1943,97,1765,102,178,92,1043,117,722,124,1765,102,1961,5,62,5,0.590934844192635,0.0745685658533593,0.0916109109624292,0.0475698221678854,0.409065155807365,0.0741256358061473,148704781,346472,90912,54355631,2651192,2055,141,118,68,0.0574209245742092,0.0333237448309089,1908,151,520,114,0.272536687631027,0.0635222994702218
"1912765","Charles City",7396,7652,7812,-0.0562466197944835,"Shrinking",1660,238.947693020879,1851,18.7792624344464,0.224354642519259,0.0336263824457269,0.250168941748885,0.0107517409768984,"Aging",41.5,3.8,3691,145,3409,169,282,154,2179,211,1230,189,3409,169,1959,4,64,4,0.639190378410091,0.0695348526096299,0.0764020590625847,0.0418309281002937,0.360809621589909,0.0582554954686836,NA,NA,NA,NA,NA,3791,259,169,114,0.0445792666842522,0.0302250606036308,3558,266,989,240,0.27796514896009,0.0705821561956478
"1912855","Charlotte",389,394,421,-0.0822622107969152,"Shrinking",102,36.3868107973205,46,6.5450410066885,0.294797687861272,0.124950202406339,0.132947976878613,0.0358307135994754,"Young",35,8.3,159,48,140,44,19,14,119,38,21,20,140,44,1942,9,81,9,0.85,0.380839566629052,0.119496855345912,0.0951537127051717,0.15,0.150434744141431,11710705,611711,74551,2899928,0,177,56,10,13,0.0564971751412429,0.0755901578989757,167,50,136,37,0.81437125748503,0.329450246686159
"1912900","Charter Oak",535,502,530,0.00934579439252336,"Stable",182,50.8232230382922,141,8.67761115800547,0.315972222222222,0.106993386481566,0.244791666666667,0.0492444897499497,"Young",44.1,8.8,283,55,219,49,64,30,134,35,85,36,219,49,NA,NA,NA,NA,0.611872146118721,0.210437615399555,0.226148409893993,0.114757125533971,0.388127853881279,0.185912298401721,NA,NA,NA,NA,NA,245,59,8,7,0.0326530612244898,0.0296337550253069,236,59,198,54,0.838983050847458,0.310401240179867
"1912945","Chatsworth",75,79,89,-0.186666666666667,"Shrinking",7,21.2132034355964,3,6.53061667818345,0.12962962962963,0.396589184867573,0.0555555555555556,0.123166072143737,"Young",56.5,8.1,46,25,28,18,18,19,23,17,5,5,28,18,1952,28,71,28,0.821428571428571,0.804655892782284,0.391304347826087,0.464576678304769,0.178571428571429,0.212287206340475,1582984,388371,16223,128916,0,29,18,0,10,0,0.344827586206897,29,18,22,16,0.758620689655172,0.725338687260729
"1912990","Chelsea",229,267,287,-0.253275109170306,"Shrinking",65,31.6227766016838,27,5.21423209738235,0.276595744680851,0.155974041950675,0.114893617021277,0.0395672964167731,"Young",33.1,4.8,113,32,85,28,28,17,74,26,11,14,85,28,NA,NA,NA,NA,0.870588235294118,0.419294566306471,0.247787610619469,0.166002289220086,0.129411764705882,0.170133253453017,3189182,699325,8475,1342233,36414,113,41,13,11,0.115044247787611,0.105917165318469,99,41,89,40,0.898989898989899,0.549420240715187
"1913080","Cherokee",5199,5253,5369,-0.0326985958838238,"Shrinking",1264,204.929256086094,1150,17.3328206387934,0.245866562925501,0.0415057054067066,0.2236918887376,0.0110494831094603,"Young",44.3,2.9,2413,191,2268,191,145,121,1521,206,747,166,2268,191,1959,5,64,5,0.670634920634921,0.10695614243218,0.0600911728139246,0.0503701301977199,0.329365079365079,0.0782718010683771,202585623,2623700,466246,93158177,17376048,2584,215,71,57,0.0274767801857585,0.0221769778698983,2512,232,816,193,0.32484076433121,0.0824809546876278
"1913125","Chester",139,127,151,-0.0863309352517986,"Shrinking",41,26.3628526529281,29,5.5887962130088,0.288732394366197,0.217201673903365,0.204225352112676,0.0889236196894305,"Young",30.9,17.1,68,22,56,23,12,11,49,20,7,7,56,23,NA,NA,NA,NA,0.875,0.506657094130896,0.176470588235294,0.171544394593875,0.125,0.135132239889869,3609163,1174573,454730,1953508,0,71,38,0,10,0,0.140845070422535,65,37,51,30,0.784615384615385,0.642256665339351
"1913215","Chillicothe",76,97,90,-0.184210526315789,"Shrinking",24,26.4952825989835,12,4.8614249349372,0.233009708737864,0.276646969526287,0.116504854368932,0.0694154722423691,"Young",30.9,15.8,42,20,38,19,4,6,26,14,12,12,38,19,NA,NA,NA,NA,0.684210526315789,0.502762451961653,0.0952380952380952,0.149883019225948,0.315789473684211,0.353063364868388,10985107,102705,0,1402893,0,51,27,9,10,0.176470588235294,0.217198285028565,42,27,37,25,0.880952380952381,0.821604606424512
"1913350","Churdan",365,386,418,-0.145205479452055,"Shrinking",129,41.4728827066554,71,5.3189585475978,0.268191268191268,0.0981803105407081,0.147609147609148,0.02811168078598,"Young",32.3,13.7,197,34,182,34,15,12,142,27,40,22,182,34,NA,NA,NA,NA,0.78021978021978,0.207973151498524,0.0761421319796954,0.0623151090157968,0.21978021978022,0.127661694949246,10308587,2613101,137101,4532040,751950,216,53,19,14,0.087962962962963,0.0683140388132464,191,48,169,45,0.884816753926702,0.323965045420498
"1913395","Cincinnati",290,357,428,-0.475862068965517,"Shrinking",42,22.9128784747792,61,5.99534971406185,0.161538461538462,0.0957128393732085,0.234615384615385,0.0589377816596566,"Aging",52.6,13.6,129,28,106,25,23,14,96,24,10,6,106,25,1964,18,59,18,0.905660377358491,0.311268999335511,0.178294573643411,0.115220645590989,0.0943396226415094,0.06081978069325,NA,NA,NA,NA,NA,125,45,10,7,0.08,0.0629717396932942,113,43,108,42,0.955752212389381,0.520019139824976
"1984900","What Cheer",607,646,678,-0.116968698517298,"Shrinking",240,62.5859409132754,123,6.42741142293925,0.328767123287671,0.101746872450364,0.168493150684932,0.029428507521912,"Young",37.3,7.8,327,41,262,41,65,29,162,34,100,31,262,41,NA,NA,NA,NA,0.618320610687023,0.161873489347741,0.198776758409786,0.0921205288946366,0.381679389312977,0.132541522312394,NA,NA,NA,NA,NA,307,68,20,13,0.0651465798045603,0.0447363763765085,286,65,252,61,0.881118881118881,0.292562819226909
"1984945","Wheatland",775,764,772,0.00387096774193548,"Stable",386,197.197870171054,132,7.91097055505712,0.413719185423365,0.242793854667225,0.141479099678457,0.041730084521244,"Young",29.2,10.1,368,116,322,117,46,23,269,116,53,23,322,117,1941,13,82,13,0.835403726708075,0.471083768855193,0.125,0.0738835658930572,0.164596273291925,0.0931605314695612,30999798,335909,244873,7536330,0,400,131,9,14,0.0225,0.0357672822082207,375,127,284,124,0.757333333333333,0.41847850448364
"1985215","Whiting",745,762,707,0.051006711409396,"Growing",204,56.5862174031804,247,9.14637851147139,0.238317757009346,0.0738317607586133,0.288551401869159,0.0412215462519242,"Aging",51.5,3.1,348,53,326,54,22,15,233,45,93,31,326,54,1955,6,68,6,0.714723926380368,0.181852462503804,0.0632183908045977,0.0441656805303695,0.285276073619632,0.10618598678673,24502474,1311046,21409,5355586,1080402,367,85,7,7,0.0190735694822888,0.019578460181291,357,85,236,50,0.661064425770308,0.210687641073637
"1985260","Whittemore",497,504,530,-0.0663983903420523,"Shrinking",140,47.549973711875,113,6.87644300496326,0.272373540856031,0.107263046291073,0.219844357976654,0.0458159157211153,"Young",39,11.5,272,53,233,50,39,30,210,46,23,14,233,50,1947,7,76,7,0.901287553648069,0.276376126838408,0.143382352941176,0.113777636956312,0.0987124463519313,0.063710472081372,18458731,318580,66,4319411,1251496,267,69,0,10,0,0.0374531835205993,267,69,251,68,0.940074906367041,0.351970067615381
"1985305","Whitten",100,149,160,-0.6,"Shrinking",28,17.8885438199983,16,6.00418609954948,0.21875,0.153849859605687,0.125,0.0595960501356749,"Young",50,21.1,110,53,62,23,48,54,49,19,13,17,62,23,NA,NA,NA,NA,0.790322580645161,0.424110311470917,0.436363636363636,0.534037385619964,0.209677419354839,0.285012954083844,2732350,701947,1857,326556,0,62,27,2,4,0.032258064516129,0.0660278234314106,60,27,50,23,0.833333333333333,0.536255018106539
"1985710","Willey",73,88,103,-0.410958904109589,"Shrinking",30,28.0356915377524,13,5.76524292790499,0.280373831775701,0.288196584705919,0.121495327102804,0.0748870779191326,"Young",40.9,25,37,15,36,15,1,2,33,14,3,5,36,15,NA,NA,NA,NA,0.916666666666667,0.545083595921956,0.027027027027027,0.0551533723331269,0.0833333333333333,0.143163389778391,3186222,287082,35,694800,0,59,29,1,2,0.0169491525423729,0.0349070141756488,58,30,49,26,0.844827586206897,0.626021231156948
"1985800","Williams",307,344,427,-0.390879478827362,"Shrinking",64,25.0599281722833,57,5.67118514310575,0.196319018404908,0.0861117538677128,0.174846625766871,0.0386947264595194,"Young",42.2,8.2,152,32,125,29,27,14,88,25,37,15,125,29,1946,9,77,9,0.704,0.258217031940188,0.177631578947368,0.0994074918369955,0.296,0.138260057804125,11345244,1118325,28400,12493692,0,179,49,13,9,0.0726256983240224,0.0540671463090894,166,50,159,50,0.957831325301205,0.417083398674847
"1985845","Williamsburg",3346,3068,2622,0.216377764494919,"Growing",726,142.744527040444,447,14.2381181157419,0.218543046357616,0.0444791617740424,0.134557495484648,0.00827151496033239,"Young",38.2,7.8,1480,128,1480,128,0,10,924,130,556,172,1480,128,1979,5,44,5,0.624324324324324,0.103106801119188,0,0.00675675675675676,0.375675675675676,0.120672554858512,215737202,2045681,19471,89967652,18586206,2024,160,119,81,0.0587944664031621,0.0402887492169867,1913,167,1387,194,0.725039205436487,0.119542502519018
"1985935","Williamson",120,152,163,-0.358333333333333,"Shrinking",60,31.6385840391128,21,6.26139212435188,0.368098159509202,0.231631433139614,0.128834355828221,0.0585905559140258,"Young",29.1,13.5,68,23,54,20,14,13,52,20,2,3,54,20,NA,NA,NA,NA,0.962962962962963,0.5141746176678,0.205882352941176,0.203464271697517,0.037037037037037,0.0572240106546396,1887515,269853,12087,82039,0,52,24,5,7,0.0961538461538462,0.141741915576446,45,23,45,23,1,0.722820265212915
"1986070","Wilton",2924,2802,2829,0.0324897400820793,"Growing",548,174.696880338488,505,14.7613919448791,0.187928669410151,0.0615112779345426,0.17318244170096,0.0138117110490631,"Stable",46.2,14.1,1364,132,1344,127,20,31,982,142,362,135,1344,127,1972,6,51,6,0.730654761904762,0.12621330789938,0.0146627565982405,0.0227715265138566,0.269345238095238,0.103620774810733,3099727161,4165450,344386,996280570,98905869,1651,189,0,10,0,0.00605693519079346,1544,189,994,187,0.643782383419689,0.144495056851497
"1986250","Windsor Heights",5252,4860,4805,0.0851104341203351,"Growing",1284,338.552802380958,937,16.9495961603781,0.246543778801843,0.0668751724812616,0.179915514592934,0.0119099156235519,"Young",41.2,2.8,2328,188,2137,170,191,114,1629,237,508,145,2137,170,1959,3,64,3,0.762283575105288,0.126399149354059,0.0820446735395189,0.0494152670178605,0.237716424894712,0.0704380535776552,NA,NA,NA,NA,NA,2688,283,83,61,0.0308779761904762,0.0229251226393706,2577,287,2097,300,0.813736903376019,0.147530819337291
"1986385","Winfield",1033,1134,1131,-0.0948693126815102,"Shrinking",300,76.8700201639105,225,10.416705390941,0.29296875,0.0884541312740927,0.2197265625,0.0365338397255898,"Young",39.4,6.1,475,95,433,91,42,27,333,83,100,42,433,91,1960,22,63,22,0.76905311778291,0.2507315005982,0.0884210526315789,0.0595294568485803,0.23094688221709,0.108463416938575,35529659,514832,15092,9584014,1062819,490,120,41,33,0.0836734693877551,0.0703953845991174,447,110,355,89,0.794183445190157,0.278995232869343
"1986520","Winterset",5353,5190,4768,0.109284513356996,"Growing",1520,269.196953920359,870,16.6772294897081,0.286306272367678,0.0524915938396347,0.163872669052552,0.00838110433744065,"Young",35.8,2.4,2311,131,2175,140,136,115,1570,154,605,168,2175,140,1972,8,51,8,0.72183908045977,0.0846883728213578,0.0588489831241887,0.0498736955628126,0.27816091954023,0.0792893799301529,345213266,1480748,20523,115431570,5483250,2869,196,27,35,0.00941094457999303,0.0122163022835158,2762,211,1350,230,0.488776249094859,0.0912613370654501
"1986565","Winthrop",823,850,772,0.0619684082624544,"Growing",290,59.2621295601162,186,8.68556192740969,0.27992277992278,0.0666533153235829,0.17953667953668,0.0234902781111787,"Young",38.2,3.8,410,70,387,69,23,18,327,67,60,26,387,69,1969,10,54,10,0.844961240310077,0.229496952380856,0.0560975609756098,0.0449350107816387,0.155038759689922,0.0726479820060339,42072496,20248876,340727,9399112,22624789,552,102,10,11,0.0181159420289855,0.0202067446747262,541,102,359,85,0.66358595194085,0.200844897148768
"1986610","Wiota",91,116,149,-0.637362637362637,"Shrinking",0,28.2842712474619,48,6.95205224589177,0,0.332756132323081,0.564705882352941,0.235502114248723,"Aging",66.9,14.1,55,25,47,24,8,10,42,24,5,5,47,24,NA,NA,NA,NA,0.893617021276596,0.684817434538101,0.145454545454545,0.193466114226771,0.106382978723404,0.119450201919047,3414759,181572,0,918423,0,34,19,0,10,0,0.294117647058824,34,19,30,19,0.882352941176471,0.745259158914664
"1986700","Woden",188,229,243,-0.292553191489362,"Shrinking",54,25.5342906696074,34,4.86778796937918,0.278350515463918,0.143049873374007,0.175257731958763,0.0432916508442131,"Young",38.4,6.3,129,30,80,18,49,24,74,18,6,7,80,18,1955,16,68,16,0.925,0.306497986331069,0.37984496124031,0.205952810152511,0.075,0.0891123763851015,4693181,495465,33102,6568124,0,101,27,2,3,0.0198019801980198,0.0301709898961129,99,27,94,27,0.94949494949495,0.376080986662873
"1986835","Woodbine",1625,1459,1564,0.0375384615384615,"Growing",394,75.3591401224828,303,8.85558625561391,0.279630943931867,0.0599510435541579,0.215046132008517,0.0217565939639977,"Young",36.5,4.3,640,60,549,48,91,41,376,43,173,49,549,48,1955,9,68,9,0.68488160291439,0.098591793362276,0.1421875,0.0654346612207063,0.31511839708561,0.0934088195733071,73396778,889676,72120,21175412,6052966,692,86,22,14,0.0317919075144509,0.0206134071255952,667,83,319,61,0.478260869565217,0.109113551220281
"1986880","Woodburn",146,202,244,-0.671232876712329,"Shrinking",20,17.3205080756888,30,5.97047138176568,0.119047619047619,0.110491967563282,0.178571428571429,0.0693991253725881,"Aging",53.8,12.1,93,31,72,28,21,18,66,28,6,6,72,28,1944,29,79,29,0.916666666666667,0.527554371169898,0.225806451612903,0.207668902320731,0.0833333333333333,0.0894129996103147,5806235,12075740,782514,207000,0,87,49,1,3,0.0114942528735632,0.0350851877542978,76,47,60,39,0.789473684210526,0.708305563875706
"1986970","Woodward",1346,1024,1200,0.108469539375929,"Growing",303,82.1401241781384,142,8.26945661741545,0.262110726643599,0.0912810348771958,0.122837370242215,0.0277901763724027,"Young",37,6.9,404,77,366,69,38,30,308,60,58,31,366,69,1958,7,65,7,0.841530054644809,0.22813161942751,0.0940594059405941,0.0763907617917465,0.158469945355191,0.089813928913796,58759421,3437324,14782,12273975,0,614,240,37,26,0.0602605863192182,0.0484555766295492,578,240,356,96,0.615916955017301,0.304944098262057
"1987015","Woolstock",144,168,204,-0.416666666666667,"Shrinking",50,30.1827765455731,53,6.21307942786804,0.232558139534884,0.154236549269802,0.246511627906977,0.0736238197768729,"Stable",43.1,8.8,123,31,101,32,22,12,78,29,23,15,101,32,1941,8,82,8,0.772277227722772,0.377242795787085,0.178861788617886,0.10747213157235,0.227722772277228,0.165112849889115,4823223,1026813,39476,3659266,0,114,41,19,20,0.166666666666667,0.185396027505467,95,34,87,33,0.91578947368421,0.477586607862658
"1987060","Worthington",382,401,381,0.00261780104712042,"Stable",85,29.4957624075053,71,5.65486110799819,0.243553008595989,0.0921510217470174,0.203438395415473,0.034695336091546,"Young",44.4,11.1,157,25,153,23,4,7,126,22,27,15,153,23,1957,11,66,11,0.823529411764706,0.189741631473124,0.0254777070063694,0.0447701818421067,0.176470588235294,0.10156493639101,22746205,311630,22590,6364252,568827,186,37,3,3,0.0161290322580645,0.0164450575861091,183,37,159,34,0.868852459016393,0.255692419936936
"1987240","Wyoming",523,515,626,-0.196940726577438,"Shrinking",143,56.3737527578216,85,5.74039929336073,0.29979035639413,0.140233179024361,0.178197064989518,0.0464542242001549,"Young",40.6,8.4,255,64,207,63,48,31,178,57,29,16,207,63,1952,10,71,10,0.859903381642512,0.379889966591816,0.188235294117647,0.130425714466879,0.140096618357488,0.0882750030282201,19746265,60980,5487,7580146,0,226,70,29,34,0.128318584070796,0.155603919825503,196,58,154,55,0.785714285714286,0.364421282655973
"1987285","Yale",267,246,287,-0.0749063670411985,"Shrinking",141,69.274815048472,29,5.45333057612538,0.393854748603352,0.236169363460312,0.0810055865921788,0.031741164881006,"Young",40,9.1,154,46,143,45,11,12,105,45,38,16,143,45,NA,NA,NA,NA,0.734265734265734,0.390405933060895,0.0714285714285714,0.0807902648230167,0.265734265734266,0.13968428935624,8962877,169393,2428,8513910,0,165,68,1,2,0.00606060606060606,0.0123758761361374,159,67,146,68,0.918238993710692,0.576731892745205
"1987330","Yarmouth CDP",61,NA,NA,NA,NA,0,28.2842712474619,22,7.57699151231076,0,0.382219881722458,0.297297297297297,0.243236493992756,"Aging",49.5,45.3,43,45,43,45,0,10,11,18,32,48,43,45,NA,NA,NA,NA,0.255813953488372,0.49689004536371,0,0.232558139534884,0.744186046511628,1.36110520927654,NA,NA,NA,NA,NA,63,71,0,10,0,0.158730158730159,63,71,63,71,1,1.59379623696015
"1987375","Yetter",19,34,36,-0.894736842105263,"Shrinking",1,26.5329983228432,7,6.39827551462032,0.0454545454545455,1.20633204619168,0.318181818181818,0.344192539354434,"Aging",61,7,19,10,12,9,7,7,7,6,5,7,12,9,NA,NA,NA,NA,0.583333333333333,0.664384113295916,0.368421052631579,0.416333445637361,0.416666666666667,0.661765840594525,411313,30082,0,7492986,1133955,5,5,0,10,0,2,5,5,3,4,0.6,1
"1987420","Yorktown",60,85,82,-0.366666666666667,"Shrinking",9,18.4932420089069,11,6.42114135151817,0.236842105263158,0.500282875146207,0.289473684210526,0.220525893493535,"Aging",37.5,41.3,16,10,16,10,0,10,15,10,1,2,16,10,NA,NA,NA,NA,0.9375,0.856707507791457,0,0.625,0.0625,0.130961364173752,1939070,111162,17619,79542,0,12,9,3,4,0.25,0.382449161472621,9,8,9,8,1,1.25707872210942
"1987555","Zearing",528,554,617,-0.168560606060606,"Shrinking",104,31.9061122670876,102,7.08202103533155,0.195856873822976,0.0710064341434191,0.192090395480226,0.0394314196281952,"Stable",36.1,6.9,222,45,220,45,2,3,169,38,51,24,220,45,1962,11,61,11,0.768181818181818,0.233503640857473,0.00900900900900901,0.0136363438295066,0.231818181818182,0.118950544499578,23648288,628348,84547,4001400,0,303,90,14,13,0.0462046204620462,0.0450458686755877,283,88,235,87,0.830388692579505,0.401473758540374
"1987690","Zwingle",84,91,100,-0.19047619047619,"Shrinking",24,27.4043792120894,8,6.16585294609748,0.25,0.302139452402225,0.0833333333333333,0.0722082137001927,"Young",27.5,15.5,49,18,42,17,7,8,26,12,16,14,42,17,1962,24,61,24,0.619047619047619,0.380021606150751,0.142857142857143,0.171492025304405,0.380952380952381,0.367269945180104,4439468,41410,1524,510534,0,60,29,4,6,0.0666666666666667,0.105063179111134,56,28,48,28,0.857142857142857,0.658538889806635
"1913530","Clarence",1039,974,1008,0.0298363811357074,"Growing",232,82.9879509326505,230,8.7034029447628,0.216619981325864,0.0878238758913749,0.214752567693744,0.0417802682042666,"Stable",44.6,8.6,515,89,465,91,50,35,317,71,148,46,465,91,1960,10,63,10,0.681720430107527,0.20276199756348,0.0970873786407767,0.0700016299168598,0.318279569892473,0.116900680154248,46938408,406120,381558,8603139,3795426,497,120,6,6,0.0120724346076459,0.0124193464059737,488,120,375,87,0.76844262295082,0.259787728643912
"1913575","Clarinda",5369,5572,5690,-0.0597876699571615,"Shrinking",1177,167.346944997511,978,14.2302458737144,0.214077846489633,0.0320886882962286,0.177882866496908,0.00883004240766492,"Young",39.2,1.9,2133,188,1937,190,196,95,1225,146,712,109,1937,190,1957,5,66,5,0.632421270005163,0.0976192220351706,0.0918893577121425,0.0452685996614761,0.367578729994837,0.0668327765022944,166744047,2044964,127042,79933704,30128697,2468,317,231,109,0.0935980551053485,0.0457723325383983,2237,306,722,175,0.322753687974966,0.0898280766617346
"1913620","Clarion",2810,2850,2968,-0.0562277580071174,"Shrinking",612,127.031492158441,673,14.1446209946834,0.21656050955414,0.0466180007336745,0.238145789101203,0.0144791057314961,"Aging",44.7,5.8,1453,123,1314,108,139,81,870,106,444,124,1314,108,1958,5,65,5,0.662100456621005,0.0973090605726727,0.0956641431520991,0.0563318640315921,0.337899543378995,0.0983702147540827,103437508,2594704,33960,54471381,23809208,1344,141,20,19,0.0148809523809524,0.0142228454330014,1309,143,587,133,0.448433919022154,0.112797651720524
"1913755","Clarksville",1264,1439,1441,-0.14003164556962,"Shrinking",281,65.6582058847179,256,8.76038658079382,0.205710102489019,0.0531514107718305,0.187408491947291,0.0216412298176464,"Stable",40.9,7.7,590,80,535,77,55,33,382,56,153,47,535,77,1951,11,72,11,0.714018691588785,0.146687162809436,0.0932203389830508,0.0573426729234733,0.285981308411215,0.097014659527844,55692010,468305,247073,7496342,2177028,720,125,57,34,0.0791666666666667,0.0491817208073916,636,104,488,97,0.767295597484277,0.197493535508739
"1913845","Clayton",45,43,55,-0.222222222222222,"Shrinking",0,28.2842712474619,37,5.50641488467908,0,0.398370017569886,0.52112676056338,0.236320116712173,"Aging",66.3,23.5,81,22,35,16,46,20,29,14,6,8,35,16,1974,7,49,7,0.828571428571429,0.550881917592475,0.567901234567901,0.291131874231091,0.171428571428571,0.241632653061225,11350415,166000,0,1524701,10832,32,29,5,7,0.15625,0.260581206157392,27,23,15,12,0.555555555555556,0.649228311508379
"1913980","Clearfield",278,363,371,-0.334532374100719,"Shrinking",88,43.7607129740821,119,7.54652934318496,0.217821782178218,0.119508690569875,0.294554455445545,0.0707875662755118,"Aging",41.8,13.5,187,43,157,41,30,18,119,34,38,31,157,41,1948,5,75,5,0.75796178343949,0.29339108292459,0.160427807486631,0.103083499577591,0.24203821656051,0.207322363385123,9661808,3893111,4425474,3623576,30459131,162,49,14,17,0.0864197530864197,0.108144830074488,148,43,122,38,0.824324324324324,0.351118366359788
