address,city,state,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,roof,roof_confidence,img_used
807 5TH ST NE,Independence,Iowa,G,D,G_I_807 5TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=807+5TH+ST+NE,Independence+Iowa",-91.8836939,42.4729303,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.56,poor_siding,37.08,poor/no_gutter,67.05,False,0.0,G_D_807 5TH ST NE_
417 9TH AVE NE,Independence,Iowa,G,D,G_I_417 9TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=417+9TH+AVE+NE,Independence+Iowa",-91.8834651,42.4729341,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.68,poor_siding,39.97,good_gutter,54.06,False,0.0,G_D_417 9TH AVE NE_
416 9TH AVE NE,Independence,Iowa,G,D,G_I_416 9TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=416+9TH+AVE+NE,Independence+Iowa",-91.882893,42.4729435,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
508 6TH AVE NE,Independence,Iowa,G,D,G_I_508 6TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=508+6TH+AVE+NE,Independence+Iowa",-91.8876036,42.4730388,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
511 7TH AVE NE,Independence,Iowa,G,D,G_I_511 7TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=511+7TH+AVE+NE,Independence+Iowa",-91.8867835,42.4730714,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.81,poor_siding,37.52,good_gutter,68.38,False,0.0,G_D_511 7TH AVE NE_
515 1ST AVE NE,Independence,Iowa,G,D,G_I_515 1ST AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=515+1ST+AVE+NE,Independence+Iowa",-91.8950012,42.4729871,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.48,poor_siding,35.77,good_gutter,67.93,False,0.0,G_D_515 1ST AVE NE_
514 1ST AVE NE,Independence,Iowa,G,D,G_I_514 1ST AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=514+1ST+AVE+NE,Independence+Iowa",-91.8945933,42.4731546,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.47,poor_siding,37.54,poor/no_gutter,69.02,False,0.0,G_D_514 1ST AVE NE_
514 2ND AVE NE,Independence,Iowa,G,D,G_I_514 2ND AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=514+2ND+AVE+NE,Independence+Iowa",-91.8930205,42.4731798,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
513/515 3RD AVE NE,Independence,Iowa,G,D,G_I_513/515 3RD AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=513/515+3RD+AVE+NE,Independence+Iowa",-91.8921393,42.4731347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512 4TH AVE NE,Independence,Iowa,G,D,G_I_512 4TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=512+4TH+AVE+NE,Independence+Iowa",-91.8900449,42.4731521,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
415 11TH AVE NE,Independence,Iowa,G,D,G_I_415 11TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=415+11TH+AVE+NE,Independence+Iowa",-91.8810432,42.4728395,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
514 3RD AVE NE,Independence,Iowa,G,D,G_I_514 3RD AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=514+3RD+AVE+NE,Independence+Iowa",-91.8914373,42.473225,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.46,poor_siding,36.56,good_gutter,69.71,False,0.0,G_D_514 3RD AVE NE_
513 4TH AV NE,Independence,Iowa,G,D,G_I_513 4TH AV NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=513+4TH+AV+NE,Independence+Iowa",-91.8909414,42.4731949,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
512 5TH AVE NE,Independence,Iowa,G,D,G_I_512 5TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=512+5TH+AVE+NE,Independence+Iowa",-91.888767,42.4731539,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
6193 CENTER AVE NE,Independence,Iowa,G,D,G_I_6193 CENTER AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=6193+CENTER+AVE+NE,Independence+Iowa",-91.639205,42.0399925,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.65,poor_siding,37.97,good_gutter,68.49,False,0.0,G_D_6193 CENTER AVE NE_
513 NELSON AVE NE,Independence,Iowa,G,D,G_I_513 NELSON AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=513+NELSON+AVE+NE,Independence+Iowa",-91.896683,42.473223,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.23,poor_siding,37.76,good_gutter,66.06,False,0.0,G_D_513 NELSON AVE NE_
512 5TH ST NE,Independence,Iowa,G,D,G_I_512 5TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=512+5TH+ST+NE,Independence+Iowa",-91.888968,42.473177,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
512 6TH AVE NE,Independence,Iowa,G,D,G_I_512 6TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=512+6TH+AVE+NE,Independence+Iowa",-91.8876227,42.4731727,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
515 7TH AVE NE,Independence,Iowa,G,D,G_I_515 7TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=515+7TH+AVE+NE,Independence+Iowa",-91.8867453,42.4731871,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.37,poor_siding,37.15,good_gutter,67.0,False,0.0,G_D_515 7TH AVE NE_
519 1ST AVE NE,Independence,Iowa,G,D,G_I_519 1ST AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=519+1ST+AVE+NE,Independence+Iowa",-91.8953446,42.4732855,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.98,chipped_paint,36.17,good_gutter,64.76,False,0.0,G_D_519 1ST AVE NE_
509 8TH AVE NE,Independence,Iowa,G,D,G_I_509 8TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=509+8TH+AVE+NE,Independence+Iowa",-91.8847619,42.4731813,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.13,poor_siding,36.92,poor/no_gutter,51.81,False,0.0,G_D_509 8TH AVE NE_
518 1ST AVE NE,Independence,Iowa,G,D,G_I_518 1ST AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=518+1ST+AVE+NE,Independence+Iowa",-91.8942222,42.4733326,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.46,good_siding,37.63,poor/no_gutter,65.58,False,0.0,G_D_518 1ST AVE NE_
111 6TH ST NE,Independence,Iowa,G,D,G_I_111 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=111+6TH+ST+NE,Independence+Iowa",-91.8939551,42.473337,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
519 2ND AVE NE,Independence,Iowa,G,D,G_I_519 2ND AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=519+2ND+AVE+NE,Independence+Iowa",-91.8937072,42.4733219,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.66,poor_siding,41.48,poor/no_gutter,70.01,False,0.0,G_D_519 2ND AVE NE_
205 6TH ST NE,Independence,Iowa,G,D,G_I_205 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=205+6TH+ST+NE,Independence+Iowa",-91.8929251,42.473354,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.21,chipped_paint,36.21,good_gutter,55.44,False,0.0,G_D_205 6TH ST NE_
519 3RD AVE NE,Independence,Iowa,G,D,G_I_519 3RD AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=519+3RD+AVE+NE,Independence+Iowa",-91.892254,42.473354,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
516 3RD AVE NE,Independence,Iowa,G,D,G_I_516 3RD AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=516+3RD+AVE+NE,Independence+Iowa",-91.8912084,42.4733822,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.67,chipped_paint,35.24,good_gutter,69.14,False,0.0,G_D_516 3RD AVE NE_
519 4TH AVE NE,Independence,Iowa,G,D,G_I_519 4TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=519+4TH+AVE+NE,Independence+Iowa",-91.8907506,42.4733897,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.53,poor_siding,39.58,good_gutter,55.27,False,0.0,G_D_519 4TH AVE NE_
518 4TH AVE NE,Independence,Iowa,G,D,G_I_518 4TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=518+4TH+AVE+NE,Independence+Iowa",-91.890064,42.4733627,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
517 5TH AVE NE,Independence,Iowa,G,D,G_I_517 5TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=517+5TH+AVE+NE,Independence+Iowa",-91.8896444,42.4733696,,,,,,,,,,,,,,,,,,True,,False,no_garden,40.99,chipped_paint,36.36,good_gutter,69.16,False,0.0,G_D_517 5TH AVE NE_
518 5TH ST NE,Independence,Iowa,G,D,G_I_518 5TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=518+5TH+ST+NE,Independence+Iowa",-91.8890722,42.4733406,,,,,,,,,,,,,,,,,,True,,False,garden_present,49.65,poor_siding,36.53,poor/no_gutter,59.12,False,0.0,G_D_518 5TH ST NE_
519 6TH AVE NE,Independence,Iowa,G,D,G_I_519 6TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=519+6TH+AVE+NE,Independence+Iowa",-91.888323,42.473382,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.29,chipped_paint,35.29,good_gutter,62.41,False,0.0,G_D_519 6TH AVE NE_
802 5TH ST NE,Independence,Iowa,G,D,G_I_802 5TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=802+5TH+ST+NE,Independence+Iowa",-91.8841898,42.473344,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.84,poor_siding,40.44,poor/no_gutter,50.8,False,0.0,G_D_802 5TH ST NE_
518 6TH AVE NE,Independence,Iowa,G,D,G_I_518 6TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=518+6TH+AVE+NE,Independence+Iowa",-91.8875082,42.473443,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
517 7TH AVE NE,Independence,Iowa,G,D,G_I_517 7TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=517+7TH+AVE+NE,Independence+Iowa",-91.8867072,42.4733794,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.69,poor_siding,36.85,good_gutter,67.3,False,0.0,G_D_517 7TH AVE NE_
516 7TH AVE NE,Independence,Iowa,G,D,G_I_516 7TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=516+7TH+AVE+NE,Independence+Iowa",-91.8861732,42.4733499,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.72,poor_siding,37.06,poor/no_gutter,67.04,False,0.0,G_D_516 7TH AVE NE_
812 5TH ST NE,Independence,Iowa,G,D,G_I_812 5TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=812+5TH+ST+NE,Independence+Iowa",-91.8834651,42.4733176,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.95,poor_siding,37.59,good_gutter,68.11,False,0.0,G_D_812 5TH ST NE_
707 6TH ST NE,Independence,Iowa,G,D,G_I_707 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=707+6TH+ST+NE,Independence+Iowa",-91.8859825,42.4734297,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.11,poor_siding,38.31,good_gutter,64.67,False,0.0,G_D_707 6TH ST NE_
711 6TH ST NE,Independence,Iowa,G,D,G_I_711 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=711+6TH+ST+NE,Independence+Iowa",-91.8857155,42.4733957,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
715 6TH ST NE,Independence,Iowa,G,D,G_I_715 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=715+6TH+ST+NE,Independence+Iowa",-91.8855438,42.4733794,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
502 9TH AVE NE,Independence,Iowa,G,D,G_I_502 9TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=502+9TH+AVE+NE,Independence+Iowa",-91.8828739,42.4733464,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
719 6TH ST NE,Independence,Iowa,G,D,G_I_719 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=719+6TH+ST+NE,Independence+Iowa",-91.8851815,42.4734045,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
723 6TH ST NE,Independence,Iowa,G,D,G_I_723 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=723+6TH+ST+NE,Independence+Iowa",-91.8848382,42.4733717,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
506 8TH AVE NE,Independence,Iowa,G,D,G_I_506 8TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=506+8TH+AVE+NE,Independence+Iowa",-91.8842184,42.4735257,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.2,poor_siding,38.47,good_gutter,63.94,False,0.0,G_D_506 8TH AVE NE_
60 6TH ST NE,Independence,Iowa,G,D,G_I_60 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=60+6TH+ST+NE,Independence+Iowa",-91.8953604,42.4735165,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
66 6TH ST NE,Independence,Iowa,G,D,G_I_66 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=66+6TH+ST+NE,Independence+Iowa",-91.897194,42.473674,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
601 NELSON AVE NE,Independence,Iowa,G,D,G_I_601 NELSON AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+NELSON+AVE+NE,Independence+Iowa",-91.896683,42.473679,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.52,poor_siding,37.68,poor/no_gutter,57.41,False,0.0,G_D_601 NELSON AVE NE_
600 1ST AVE NE,Independence,Iowa,G,D,G_I_600 1ST AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=600+1ST+AVE+NE,Independence+Iowa",-91.894496,42.4736538,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
108 6TH ST NE,Independence,Iowa,G,D,G_I_108 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=108+6TH+ST+NE,Independence+Iowa",-91.8947564,42.473709,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
80 6TH ST NE,Independence,Iowa,G,D,G_I_80 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=80+6TH+ST+NE,Independence+Iowa",-91.896011,42.473708,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.44,poor_siding,38.35,good_gutter,51.01,False,0.0,G_D_80 6TH ST NE_
112 6TH ST NE,Independence,Iowa,G,D,G_I_112 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=112+6TH+ST+NE,Independence+Iowa",-91.8938884,42.4737695,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
86 6TH ST NE,Independence,Iowa,G,D,G_I_86 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=86+6TH+ST+NE,Independence+Iowa",-91.895722,42.473711,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.32,poor_siding,38.53,good_gutter,68.79,False,0.0,G_D_86 6TH ST NE_
508 8TH AVE NE,Independence,Iowa,G,D,G_I_508 8TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=508+8TH+AVE+NE,Independence+Iowa",-91.8842279,42.4736502,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.15,poor_siding,38.61,good_gutter,66.56,False,0.0,G_D_508 8TH AVE NE_
808 5TH ST NE,Independence,Iowa,G,D,G_I_808 5TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=808+5TH+ST+NE,Independence+Iowa",-91.8838084,42.4733119,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.08,poor_siding,37.66,good_gutter,69.77,False,0.0,G_D_808 5TH ST NE_
506 9TH AVE NE,Independence,Iowa,G,D,G_I_506 9TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=506+9TH+AVE+NE,Independence+Iowa",-91.8828548,42.473596,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
210 6TH ST NE,Independence,Iowa,G,D,G_I_210 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=210+6TH+ST+NE,Independence+Iowa",-91.8925249,42.4737461,,,,,,,,,,,,,,,,,,True,,False,no_garden,39.63,poor_siding,35.93,good_gutter,68.85,False,0.0,G_D_210 6TH ST NE_
601 3RD AVE NE,Independence,Iowa,G,D,G_I_601 3RD AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+3RD+AVE+NE,Independence+Iowa",-91.8922003,42.4737493,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.64,poor_siding,40.21,poor/no_gutter,63.09,False,0.0,G_D_601 3RD AVE NE_
619 CENTER AVE NE,Independence,Iowa,G,D,G_I_619 CENTER AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=619+CENTER+AVE+NE,Independence+Iowa",-91.8982896,42.4743984,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.51,poor_siding,40.92,poor/no_gutter,64.33,False,0.0,G_D_619 CENTER AVE NE_
608 CENTER AVE NE,Independence,Iowa,G,D,G_I_608 CENTER AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=608+CENTER+AVE+NE,Independence+Iowa",-91.8975541,42.4738363,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
600 4TH AVE NE,Independence,Iowa,G,D,G_I_600 4TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=600+4TH+AVE+NE,Independence+Iowa",-91.890064,42.4737845,,,,,,,,,,,,,,,,,,True,,False,garden_present,49.42,poor_siding,38.54,poor/no_gutter,52.3,False,0.0,G_D_600 4TH AVE NE_
603 5TH AVE NE,Independence,Iowa,G,D,G_I_603 5TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=603+5TH+AVE+NE,Independence+Iowa",-91.8896825,42.4737907,,,,,,,,,,,,,,,,,,True,,False,no_garden,38.43,chipped_paint,36.68,good_gutter,67.13,False,0.0,G_D_603 5TH AVE NE_
516 6TH ST NE,Independence,Iowa,G,D,G_I_516 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=516+6TH+ST+NE,Independence+Iowa",-91.888233,42.4737379,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
607 NELSON AVE NE,Independence,Iowa,G,D,G_I_607 NELSON AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+NELSON+AVE+NE,Independence+Iowa",-91.896683,42.4738619,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.54,poor_siding,37.91,good_gutter,61.94,False,0.0,G_D_607 NELSON AVE NE_
600 6TH AVE NE,Independence,Iowa,G,D,G_I_600 6TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=600+6TH+AVE+NE,Independence+Iowa",-91.8875845,42.4737485,,,,,,,,,,,,,,,,,,True,,False,garden_present,49.34,poor_siding,39.83,poor/no_gutter,56.35,False,0.0,G_D_600 6TH AVE NE_
600 2ND AVE NE,Independence,Iowa,G,D,G_I_600 2ND AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=600+2ND+AVE+NE,Independence+Iowa",-91.8929442,42.4737946,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
210 6TH ST NE,Independence,Iowa,G,D,G_I_210 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=210+6TH+ST+NE,Independence+Iowa",-91.8925249,42.4737461,,,,,,,,,,,,,,,,,,True,,False,no_garden,39.63,poor_siding,35.93,good_gutter,68.85,False,0.0,G_D_210 6TH ST NE_
618 6TH ST NE,Independence,Iowa,G,D,G_I_618 6TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=618+6TH+ST+NE,Independence+Iowa",-91.8867453,42.4737623,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
604 1ST AVE NE,Independence,Iowa,G,D,G_I_604 1ST AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=604+1ST+AVE+NE,Independence+Iowa",-91.8945316,42.4738224,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
603 2ND AVE NE,Independence,Iowa,G,D,G_I_603 2ND AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=603+2ND+AVE+NE,Independence+Iowa",-91.8936309,42.47386,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.94,poor_siding,38.9,good_gutter,63.28,False,0.0,G_D_603 2ND AVE NE_
605 3RD AVE NE,Independence,Iowa,G,D,G_I_605 3RD AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+3RD+AVE+NE,Independence+Iowa",-91.8921621,42.4739417,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.33,poor_siding,38.03,good_gutter,63.6,False,0.0,G_D_605 3RD AVE NE_
511 9TH AVE NE,Independence,Iowa,G,D,G_I_511 9TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=511+9TH+AVE+NE,Independence+Iowa",-91.8834651,42.4738161,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.14,poor_siding,38.95,good_gutter,66.23,False,0.0,G_D_511 9TH AVE NE_
605 1ST AVE NE,Independence,Iowa,G,D,G_I_605 1ST AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+1ST+AVE+NE,Independence+Iowa",-91.895,42.4738268,,,,,,,,,,,,,,,,,,True,,False,garden_present,49.2,poor_siding,37.78,poor/no_gutter,58.72,False,0.0,G_D_605 1ST AVE NE_
601 8TH AVE NE,Independence,Iowa,G,D,G_I_601 8TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+8TH+AVE+NE,Independence+Iowa",-91.8847238,42.4737571,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.78,poor_siding,36.07,good_gutter,65.5,False,0.0,G_D_601 8TH AVE NE_
606 NELSON AVE NE,Independence,Iowa,G,D,G_I_606 NELSON AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=606+NELSON+AVE+NE,Independence+Iowa",-91.895857,42.4739379,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.0,poor_siding,42.88,poor/no_gutter,62.67,False,0.0,G_D_606 NELSON AVE NE_
609 CENTER ST NE,Independence,Iowa,G,D,G_I_609 CENTER ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=609+CENTER+ST+NE,Independence+Iowa",-91.8893386,42.4685978,,,,,,,,,,,,,,,,,,True,,False,no_garden,39.04,poor_siding,34.27,good_gutter,71.26,False,0.0,G_D_609 CENTER ST NE_
604 5TH AVE NE,Independence,Iowa,G,D,G_I_604 5TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=604+5TH+AVE+NE,Independence+Iowa",-91.8891485,42.4739529,,,,,,,,,,,,,,,,,,True,,False,no_garden,38.43,poor_siding,35.84,good_gutter,69.26,False,0.0,G_D_604 5TH AVE NE_
610 CENTER AVE NE,Independence,Iowa,G,D,G_I_610 CENTER AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=610+CENTER+AVE+NE,Independence+Iowa",-91.897339,42.474039,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.16,poor_siding,38.46,poor/no_gutter,67.25,False,0.0,G_D_610 CENTER AVE NE_
605 6TH AVE NE,Independence,Iowa,G,D,G_I_605 6TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+6TH+AVE+NE,Independence+Iowa",-91.8882139,42.4739491,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.67,poor_siding,37.3,good_gutter,55.68,False,0.0,G_D_605 6TH AVE NE_
604 6TH AVE NE,Independence,Iowa,G,D,G_I_604 6TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=604+6TH+AVE+NE,Independence+Iowa",-91.8876608,42.473939,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.88,poor_siding,38.75,poor/no_gutter,51.27,False,0.0,G_D_604 6TH AVE NE_
607 7TH AVE NE,Independence,Iowa,G,D,G_I_607 7TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+7TH+AVE+NE,Independence+Iowa",-91.8867453,42.4739157,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.06,poor_siding,39.62,poor/no_gutter,63.26,False,0.0,G_D_607 7TH AVE NE_
605 5TH AVE NE,Independence,Iowa,G,D,G_I_605 5TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+5TH+AVE+NE,Independence+Iowa",-91.8896825,42.4739825,,,,,,,,,,,,,,,,,,True,,False,no_garden,38.26,poor_siding,37.01,good_gutter,63.22,False,0.0,G_D_605 5TH AVE NE_
610 1ST AVE NE,Independence,Iowa,G,D,G_I_610 1ST AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=610+1ST+AVE+NE,Independence+Iowa",-91.8945465,42.474075,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
