address,city,state,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,False,roof,roof_confidence,img_used
302 5TH ST,Grundy Center,Iowa,G,G,G_D_302 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=302+5TH+ST,Grundy+Center+Iowa",-92.7697747,42.364985,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.37,poor_siding,36.19,good_gutter,70.39,,bad_roof,53.53,G_G_302 5TH ST_
203 5TH ST,Grundy Center,Iowa,G,G,G_D_203 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=203+5TH+ST,Grundy+Center+Iowa",-92.7702997,42.3658366,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
409 G AVE,Grundy Center,Iowa,G,G,G_D_409 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=409+G+AVE,Grundy+Center+Iowa",-92.7694052,42.3617481,,,,,,,,,,,,,,,,,,True,,False,no_garden,38.67,poor_siding,34.59,good_gutter,65.97,,bad_roof,51.28,G_G_409 G AVE_
504 2 ST,Grundy Center,Iowa,G,G,G_D_504 2 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+2+ST,Grundy+Center+Iowa",-92.7644664,42.3630193,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.44,poor_siding,35.66,good_gutter,66.85,,good_roof,54.25,G_G_504 2 ST_
407 C AVE,Grundy Center,Iowa,G,G,G_D_407 C AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+C+AVE,Grundy+Center+Iowa",-92.7692886,42.3654768,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.17,poor_siding,34.72,good_gutter,69.8,,bad_roof,50.12,G_G_407 C AVE_
410 5TH ST,Grundy Center,Iowa,G,G,G_D_410 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=410+5TH+ST,Grundy+Center+Iowa",-92.7697747,42.3634486,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.08,poor_siding,37.45,poor/no_gutter,70.28,,good_roof,61.66,G_G_410 5TH ST_
504 E AVE,Grundy Center,Iowa,G,G,G_D_504 E AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+E+AVE,Grundy+Center+Iowa",-92.7704553,42.3632593,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.19,poor_siding,34.62,good_gutter,65.64,,bad_roof,53.25,G_G_504 E AVE_
504 C AVE,Grundy Center,Iowa,G,G,G_D_504 C AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+C+AVE,Grundy+Center+Iowa",-92.7704553,42.365103,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.38,poor_siding,38.02,good_gutter,69.27,,good_roof,56.71,G_G_504 C AVE_
302 6TH ST,Grundy Center,Iowa,G,G,G_D_302 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=302+6TH+ST,Grundy+Center+Iowa",-92.7710776,42.3651264,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.31,poor_siding,36.12,good_gutter,59.63,,good_roof,51.96,G_G_302 6TH ST_
506 5TH ST,Grundy Center,Iowa,G,G,G_D_506 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=506+5TH+ST,Grundy+Center+Iowa",-92.7697164,42.3629314,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.83,chipped_paint,36.27,good_gutter,67.1,,good_roof,53.53,G_G_506 5TH ST_
308 6TH ST,Grundy Center,Iowa,G,G,G_D_308 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=308+6TH+ST,Grundy+Center+Iowa",-92.771097,42.364569,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
304 E AVE,Grundy Center,Iowa,G,G,G_D_304 E AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=304+E+AVE,Grundy+Center+Iowa",-92.7666052,42.3631984,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
409 4TH ST,Grundy Center,Iowa,G,G,G_D_409 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=409+4TH+ST,Grundy+Center+Iowa",-92.7685885,42.3634195,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.24,good_siding,34.97,good_gutter,70.84,,good_roof,53.81,G_G_409 4TH ST_
506 C AVE,Grundy Center,Iowa,G,G,G_D_506 C AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=506+C+AVE,Grundy+Center+Iowa",-92.7707275,42.3650965,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.82,poor_siding,38.68,good_gutter,69.99,,good_roof,56.59,G_G_506 C AVE_
601 3 ST,Grundy Center,Iowa,G,G,G_D_601 3 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+3+ST,Grundy+Center+Iowa",-92.7661969,42.3622287,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
212 D AVE,Grundy Center,Iowa,G,G,G_D_212 D AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=212+D+AVE,Grundy+Center+Iowa",-92.766065,42.364267,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.99,chipped_paint,35.6,good_gutter,69.01,,bad_roof,52.27,G_G_212 D AVE_
411 C AVE,Grundy Center,Iowa,G,G,G_D_411 C AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=411+C+AVE,Grundy+Center+Iowa",-92.7697553,42.3654656,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
207 4TH ST,Grundy Center,Iowa,G,G,G_D_207 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=207+4TH+ST,Grundy+Center+Iowa",-92.768608,42.365474,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.18,poor_siding,40.4,poor/no_gutter,70.59,,good_roof,57.24,G_G_207 4TH ST_
401 B AVE,Grundy Center,Iowa,G,G,G_D_401 B AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+B+AVE,Grundy+Center+Iowa",-92.7687636,42.3663921,,,,,,,,,,,,,,,,,,True,,False,no_garden,42.65,chipped_paint,35.17,good_gutter,66.14,,bad_roof,56.02,G_G_401 B AVE_
204 6TH ST,Grundy Center,Iowa,G,G,G_D_204 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=204+6TH+ST,Grundy+Center+Iowa",-92.771097,42.365875,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.66,poor_siding,36.41,good_gutter,69.86,,good_roof,52.09,G_G_204 6TH ST_
606 5TH ST,Grundy Center,Iowa,G,G,G_D_606 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=606+5TH+ST,Grundy+Center+Iowa",-92.7697553,42.3619317,,,,,,,,,,,,,,,,,,True,,False,no_garden,38.2,poor_siding,34.29,good_gutter,70.89,,good_roof,54.86,G_G_606 5TH ST_
601 E 1ST ST,Grundy Center,Iowa,G,G,G_D_601 E 1ST ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+E+1ST+ST,Grundy+Center+Iowa",-92.7623472,42.3624365,,,,,,,,,,,,,,,,,,True,,False,no_garden,37.63,chipped_paint,33.98,good_gutter,70.42,,bad_roof,54.15,G_G_601 E 1ST ST_
401 4TH ST,Grundy Center,Iowa,G,G,G_D_401 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+4TH+ST,Grundy+Center+Iowa",-92.7687052,42.3641081,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.6,poor_siding,36.75,poor/no_gutter,72.71,,good_roof,56.22,G_G_401 4TH ST_
506 3 ST,Grundy Center,Iowa,G,G,G_D_506 3 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=506+3+ST,Grundy+Center+Iowa",-92.7657497,42.3629116,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
301 5TH ST,Grundy Center,Iowa,G,G,G_D_301 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=301+5TH+ST,Grundy+Center+Iowa",-92.7702608,42.3650693,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.9,poor_siding,37.42,good_gutter,63.08,,good_roof,53.51,G_G_301 5TH ST_
404 5TH ST,Grundy Center,Iowa,G,G,G_D_404 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=404+5TH+ST,Grundy+Center+Iowa",-92.7697553,42.3639292,,,,,,,,,,,,,,,,,,True,,False,no_garden,38.66,poor_siding,36.18,poor/no_gutter,60.73,,good_roof,54.05,G_G_404 5TH ST_
202 6TH ST,Grundy Center,Iowa,G,G,G_D_202 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=202+6TH+ST,Grundy+Center+Iowa",-92.7711164,42.3660089,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.7,poor_siding,35.79,good_gutter,70.84,,good_roof,54.15,G_G_202 6TH ST_
502 E AVE,Grundy Center,Iowa,G,G,G_D_502 E AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=502+E+AVE,Grundy+Center+Iowa",-92.7702414,42.3632837,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.71,poor_siding,36.24,good_gutter,66.11,,good_roof,54.1,G_G_502 E AVE_
309 2 ST,Grundy Center,Iowa,G,G,G_D_309 2 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=309+2+ST,Grundy+Center+Iowa",-92.7649719,42.364582,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.64,chipped_paint,34.89,poor/no_gutter,66.46,,good_roof,53.81,G_G_309 2 ST_
501 C AVE,Grundy Center,Iowa,G,G,G_D_501 C AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+C+AVE,Grundy+Center+Iowa",-92.7702219,42.3654927,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.34,poor_siding,37.6,poor/no_gutter,50.74,,bad_roof,51.25,G_G_501 C AVE_
408 2 ST,Grundy Center,Iowa,G,G,G_D_408 2 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=408+2+ST,Grundy+Center+Iowa",-92.7644081,42.3636545,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
405 C AVE,Grundy Center,Iowa,G,G,G_D_405 C AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+C+AVE,Grundy+Center+Iowa",-92.7690747,42.3655396,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.64,poor_siding,34.12,good_gutter,69.84,,good_roof,50.97,G_G_405 C AVE_
102 6TH ST,Grundy Center,Iowa,G,G,G_D_102 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=102+6TH+ST,Grundy+Center+Iowa",-92.7710192,42.3670291,,,,,,,,,,,,,,,,,,True,,False,no_garden,39.14,poor_siding,35.96,good_gutter,70.14,,good_roof,51.64,G_G_102 6TH ST_
401 G AVE,Grundy Center,Iowa,G,G,G_D_401 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+G+AVE,Grundy+Center+Iowa",-92.7686858,42.3617846,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.2,poor_siding,35.77,good_gutter,55.02,,good_roof,54.37,G_G_401 G AVE_
304 6TH ST,Grundy Center,Iowa,G,G,G_D_304 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=304+6TH+ST,Grundy+Center+Iowa",-92.7710776,42.3649344,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.23,poor_siding,38.88,poor/no_gutter,53.43,,bad_roof,57.35,G_G_304 6TH ST_
309 G AVE,Grundy Center,Iowa,G,G,G_D_309 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=309+G+AVE,Grundy+Center+Iowa",-92.7671302,42.3617453,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.0,poor_siding,35.94,good_gutter,69.61,,good_roof,55.07,G_G_309 G AVE_
501 D AVE,Grundy Center,Iowa,G,G,G_D_501 D AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+D+AVE,Grundy+Center+Iowa",-92.7702997,42.3645306,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
406 D AVE,Grundy Center,Iowa,G,G,G_D_406 D AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=406+D+AVE,Grundy+Center+Iowa",-92.7692497,42.3641718,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.89,poor_siding,35.35,good_gutter,66.5,,good_roof,52.24,G_G_406 D AVE_
315 E AVE,Grundy Center,Iowa,G,G,G_D_315 E AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=315+E+AVE,Grundy+Center+Iowa",-92.7673344,42.3635361,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
503 2 ST,Grundy Center,Iowa,G,G,G_D_503 2 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=503+2+ST,Grundy+Center+Iowa",-92.7649525,42.36295,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.51,poor_siding,35.45,good_gutter,68.44,,good_roof,58.51,G_G_503 2 ST_
504 D AVE,Grundy Center,Iowa,G,G,G_D_504 D AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+D+AVE,Grundy+Center+Iowa",-92.7704747,42.3641231,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.81,poor_siding,35.02,good_gutter,66.31,,good_roof,56.57,G_G_504 D AVE_
407 G AVE,Grundy Center,Iowa,G,G,G_D_407 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+G+AVE,Grundy+Center+Iowa",-92.7692497,42.3617519,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.14,poor_siding,34.52,good_gutter,61.51,,good_roof,50.92,G_G_407 G AVE_
404 4TH ST,Grundy Center,Iowa,G,G,G_D_404 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=404+4TH+ST,Grundy+Center+Iowa",-92.768083,42.3640462,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.61,poor_siding,35.78,good_gutter,58.88,,good_roof,52.23,G_G_404 4TH ST_
504 3 ST,Grundy Center,Iowa,G,G,G_D_504 3 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+3+ST,Grundy+Center+Iowa",-92.7657886,42.3631412,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
413 G AVE,Grundy Center,Iowa,G,G,G_D_413 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=413+G+AVE,Grundy+Center+Iowa",-92.7696356,42.3618181,,,,,,,,,,,,,,,,,,True,,False,no_garden,39.32,poor_siding,34.9,good_gutter,70.24,,good_roof,52.96,G_G_413 G AVE_
406 6TH ST,Grundy Center,Iowa,G,G,G_D_406 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=406+6TH+ST,Grundy+Center+Iowa",-92.770981,42.363666,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.21,poor_siding,38.05,good_gutter,70.85,,good_roof,52.87,G_G_406 6TH ST_
509 A AVE,Grundy Center,Iowa,G,G,G_D_509 A AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=509+A+AVE,Grundy+Center+Iowa",-92.7710776,42.3677383,,,,,,,,,,,,,,,,,,True,,False,no_garden,42.35,chipped_paint,34.36,good_gutter,70.53,,good_roof,50.17,G_G_509 A AVE_
503 D AVE,Grundy Center,Iowa,G,G,G_D_503 D AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=503+D+AVE,Grundy+Center+Iowa",-92.7706109,42.3645615,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.49,poor_siding,34.57,good_gutter,68.91,,good_roof,52.25,G_G_503 D AVE_
304 D AVE,Grundy Center,Iowa,G,G,G_D_304 D AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=304+D+AVE,Grundy+Center+Iowa",-92.7674608,42.364138,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.2,poor_siding,35.83,good_gutter,63.37,,good_roof,53.09,G_G_304 D AVE_
94 D AVE,Grundy Center,Iowa,G,G,G_D_94 D AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=94+D+AVE,Grundy+Center+Iowa",-92.762075,42.363941,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
305 D AVE,Grundy Center,Iowa,G,G,G_D_305 D AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+D+AVE,Grundy+Center+Iowa",-92.7672663,42.3645268,,,,,,,,,,,,,,,,,,True,,False,no_garden,41.22,chipped_paint,34.83,good_gutter,68.59,,bad_roof,54.94,G_G_305 D AVE_
302 2 ST,Grundy Center,Iowa,G,G,G_D_302 2 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=302+2+ST,Grundy+Center+Iowa",-92.7644859,42.3648818,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.11,poor_siding,36.6,poor/no_gutter,68.69,,good_roof,63.98,G_G_302 2 ST_
409 D AVE,Grundy Center,Iowa,G,G,G_D_409 D AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=409+D+AVE,Grundy+Center+Iowa",-92.7695608,42.36451,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.31,poor_siding,39.26,poor/no_gutter,50.41,,good_roof,56.15,G_G_409 D AVE_
209 G AVE,Grundy Center,Iowa,G,G,G_D_209 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=209+G+AVE,Grundy+Center+Iowa",-92.7657497,42.3617593,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.94,poor_siding,37.04,good_gutter,65.26,,good_roof,54.59,G_G_209 G AVE_
303 F AVE,Grundy Center,Iowa,G,G,G_D_303 F AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=303+F+AVE,Grundy+Center+Iowa",-92.7666441,42.3626212,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
504 F AVE,Grundy Center,Iowa,G,G,G_D_504 F AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+F+AVE,Grundy+Center+Iowa",-92.7705914,42.3622381,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.98,poor_siding,35.1,good_gutter,70.39,,good_roof,54.37,G_G_504 F AVE_
604 5TH ST,Grundy Center,Iowa,G,G,G_D_604 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=604+5TH+ST,Grundy+Center+Iowa",-92.7697164,42.3620863,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
G AVE,Grundy Center,Iowa,G,G,G_D_G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=G+AVE,Grundy+Center+Iowa",-92.772658,42.3615099,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
405 D AVE,Grundy Center,Iowa,G,G,G_D_405 D AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+D+AVE,Grundy+Center+Iowa",-92.7690941,42.3645212,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
201 4TH ST,Grundy Center,Iowa,G,G,G_D_201 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=201+4TH+ST,Grundy+Center+Iowa",-92.7685497,42.3660323,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.88,good_siding,36.08,poor/no_gutter,57.86,,good_roof,57.59,G_G_201 4TH ST_
406 5TH ST,Grundy Center,Iowa,G,G,G_D_406 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=406+5TH+ST,Grundy+Center+Iowa",-92.7697553,42.3636987,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.3,poor_siding,36.21,good_gutter,56.12,,good_roof,52.21,G_G_406 5TH ST_
505 E AVE,Grundy Center,Iowa,G,G,G_D_505 E AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+E+AVE,Grundy+Center+Iowa",-92.7707081,42.3635797,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.91,poor_siding,36.53,good_gutter,64.37,,good_roof,52.82,G_G_505 E AVE_
204 5TH ST,Grundy Center,Iowa,G,G,G_D_204 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=204+5TH+ST,Grundy+Center+Iowa",-92.7696969,42.3659855,,,,,,,,,,,,,,,,,,True,,False,no_garden,40.22,chipped_paint,36.01,good_gutter,61.88,,bad_roof,53.62,G_G_204 5TH ST_
209 F AVE,Grundy Center,Iowa,G,G,G_D_209 F AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=209+F+AVE,Grundy+Center+Iowa",-92.7657108,42.3626437,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
203 4TH ST,Grundy Center,Iowa,G,G,G_D_203 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=203+4TH+ST,Grundy+Center+Iowa",-92.7686663,42.3658375,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
207 G AVE,Grundy Center,Iowa,G,G,G_D_207 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=207+G+AVE,Grundy+Center+Iowa",-92.7655747,42.3617059,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.1,poor_siding,38.91,poor/no_gutter,67.43,,good_roof,60.57,G_G_207 G AVE_
308 4TH ST,Grundy Center,Iowa,G,G,G_D_308 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=308+4TH+ST,Grundy+Center+Iowa",-92.7678496,42.3645512,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.44,chipped_paint,36.28,poor/no_gutter,54.86,,good_roof,54.46,G_G_308 4TH ST_
503 E AVE,Grundy Center,Iowa,G,G,G_D_503 E AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=503+E+AVE,Grundy+Center+Iowa",-92.7704553,42.363605,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
409 C AVE,Grundy Center,Iowa,G,G,G_D_409 C AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=409+C+AVE,Grundy+Center+Iowa",-92.7695414,42.3654515,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
308 2 ST,Grundy Center,Iowa,G,G,G_D_308 2 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=308+2+ST,Grundy+Center+Iowa",-92.7644859,42.3645745,,,,,,,,,,,,,,,,,,True,,False,garden_present,50.75,poor_siding,35.66,good_gutter,66.46,,good_roof,54.57,G_G_308 2 ST_
305 F AVE,Grundy Center,Iowa,G,G,G_D_305 F AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+F+AVE,Grundy+Center+Iowa",-92.7669552,42.3626138,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
601 2 ST,Grundy Center,Iowa,G,G,G_D_601 2 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+2+ST,Grundy+Center+Iowa",-92.7649331,42.3622783,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
101 D AVE,Grundy Center,Iowa,G,G,G_D_101 D AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+D+AVE,Grundy+Center+Iowa",-92.7638637,42.3645895,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
205 F AVE,Grundy Center,Iowa,G,G,G_D_205 F AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=205+F+AVE,Grundy+Center+Iowa",-92.7721043,42.3624828,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.1,poor_siding,34.79,good_gutter,69.3,,good_roof,54.63,G_G_205 F AVE_
315 G AVE,Grundy Center,Iowa,G,G,G_D_315 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=315+G+AVE,Grundy+Center+Iowa",-92.7678302,42.3617284,,,,,,,,,,,,,,,,,,True,,False,no_garden,38.56,poor_siding,36.52,good_gutter,66.9,,bad_roof,50.58,G_G_315 G AVE_
316 C AVE,Grundy Center,Iowa,G,G,G_D_316 C AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=316+C+AVE,Grundy+Center+Iowa",-92.7675774,42.3650187,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
208 6TH ST,Grundy Center,Iowa,G,G,G_D_208 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=208+6TH+ST,Grundy+Center+Iowa",-92.7710776,42.3654721,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.32,poor_siding,38.29,good_gutter,58.52,,good_roof,62.79,G_G_208 6TH ST_
505 4TH ST,Grundy Center,Iowa,G,G,G_D_505 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+4TH+ST,Grundy+Center+Iowa",-92.7686858,42.362937,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.8,poor_siding,37.44,poor/no_gutter,61.03,,good_roof,56.01,G_G_505 4TH ST_
601 E 1ST ST,Grundy Center,Iowa,G,G,G_D_601 E 1ST ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+E+1ST+ST,Grundy+Center+Iowa",-92.7623472,42.3624365,,,,,,,,,,,,,,,,,,True,,False,no_garden,37.63,chipped_paint,33.98,good_gutter,70.42,,bad_roof,54.15,G_G_601 E 1ST ST_
311 G AVE,Grundy Center,Iowa,G,G,G_D_311 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=311+G+AVE,Grundy+Center+Iowa",-92.7674219,42.3616806,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
504 5TH ST,Grundy Center,Iowa,G,G,G_D_504 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+5TH+ST,Grundy+Center+Iowa",-92.7696289,42.3631928,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.78,poor_siding,38.46,good_gutter,55.66,,good_roof,53.17,G_G_504 5TH ST_
404 6TH ST,Grundy Center,Iowa,G,G,G_D_404 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=404+6TH+ST,Grundy+Center+Iowa",-92.771097,42.3638776,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.36,poor_siding,37.22,good_gutter,69.57,,good_roof,50.73,G_G_404 6TH ST_
